,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
1218,no,non travel,unknown,life sciences,M, sales executive ,,no,39,20,3,1219,1,3,2,4,3439.17,8941.83,2,18,3,4,1,6,3,2,2,2,41270.0
1219,yes,travel rarely, human resources ,unknown,F, human resources ,yes,yes,26,20,2,1220,1,3,1,2,1790.0,4654.0,0,11,3,3,0,3,3,5,1,4,21480.0
1220,no,travel rarely,unknown,medical,F, research scientist ,no,no,54,7,4,1221,1,3,2,4,4492.84,11681.39,4,15,3,2,1,2,2,7,1,7,53914.08
1221,no,travel frequently,unknown,unknown,M, human resources ,no,yes,36,2,1,1222,1,2,2,4,3238.33,8419.67,1,21,4,4,0,2,2,10,0,8,38860.0
1222,yes,travel frequently, research & development ,unknown,F, research scientist ,yes,no,32,5,2,1223,1,4,1,3,2342.59,6090.75,3,14,3,1,0,2,3,4,0,3,28111.13
1223,no,non travel,unknown,unknown,F, healthcare representative ,no,yes,32,15,4,1224,1,3,2,4,5555.83,14445.17,5,18,3,2,1,6,3,5,1,2,66669.95999999999
1224,yes,non travel, research & development ,unknown,M, laboratory technician ,no,yes,28,17,3,1225,1,2,1,4,2342.59,6090.75,5,12,3,1,1,2,2,4,0,3,28111.13
1225,no,non travel,unknown,medical,M, laboratory technician ,,no,33,1,2,1226,1,2,1,3,2342.59,6090.75,1,12,3,3,3,2,2,1,0,0,28111.08
1226,yes,travel rarely,unknown,unknown,M, laboratory technician ,yes,yes,37,2,2,1227,1,2,1,3,1741.67,4528.33,6,15,3,2,0,3,3,0,0,0,20900.0
1227,no,travel rarely,unknown,medical,F, laboratory technician ,,yes,59,3,3,1228,1,4,1,1,2342.59,6090.75,4,20,3,1,3,3,2,1,0,0,28111.13
1228,no,travel rarely,unknown,life sciences,M, laboratory technician ,,yes,30,24,1,1229,1,3,1,3,2342.59,6090.75,1,22,4,2,1,2,3,1,0,0,28111.08
1229,no,non travel,unknown,unknown,M, laboratory technician ,yes,no,22,16,2,1230,1,4,1,4,2342.59,6090.75,1,13,3,2,2,2,2,1,0,0,28111.13
1230,no,travel rarely,unknown,unknown,M, research scientist ,no,yes,21,15,2,1231,1,3,1,4,2342.59,6090.75,1,14,3,4,0,6,3,0,0,0,28111.13
1231,no,travel rarely,unknown,medical,M, laboratory technician ,,no,30,9,2,1232,1,2,1,3,2342.59,6090.75,1,13,3,1,0,5,3,10,1,8,28111.13
1232,yes,travel rarely,unknown,technical degree,M, sales representative ,no,yes,39,18,3,1233,2,3,2,4,1738.33,4519.67,3,14,3,3,1,6,4,1,0,0,20860.0
1233,yes,travel rarely,unknown,unknown,M, research scientist ,yes,no,24,1,3,1234,1,3,1,4,2342.59,6090.75,2,16,3,1,1,2,3,2,2,0,28111.13
1234,no,non travel, research & development ,other,M, laboratory technician ,,yes,35,4,2,1235,1,3,1,4,1625.83,4227.17,1,12,3,3,1,3,3,1,0,0,19510.0
1235,no,non travel,unknown,life sciences,F, laboratory technician ,,no,27,2,4,1236,1,3,1,1,2342.59,6090.75,1,13,3,4,1,6,3,1,0,0,28111.13
1236,yes,non travel,unknown,life sciences,M, laboratory technician ,,no,26,25,3,1237,1,1,1,3,2342.59,6090.75,1,12,3,3,0,2,2,1,0,1,28111.08
1237,no,non travel, research & development ,life sciences,M, research scientist ,no,no,37,24,2,1238,1,3,1,2,2518.33,6547.67,4,21,4,1,0,1,3,1,0,0,30220.0
1238,no,non travel,unknown,unknown,M, laboratory technician ,no,yes,35,46,1,1239,4,4,1,4,2342.59,6090.75,1,19,3,4,0,2,3,1,0,1,28111.08
1239,yes,non travel,unknown,unknown,M, laboratory technician ,,no,48,1,2,1240,1,2,3,3,8339.32,21682.23,9,13,3,4,0,2,3,1,0,0,100071.84
1240,no,non travel,unknown,medical,M, healthcare representative ,yes,yes,35,11,2,1241,1,2,3,1,8339.32,21682.23,2,13,3,3,1,3,3,4,2,3,100071.84
1241,no,travel rarely,unknown,unknown,F, manager ,yes,yes,55,8,3,1242,1,3,4,3,12783.92,33238.2,2,14,3,3,3,2,3,5,0,2,153407.07
1242,no,non travel,unknown,life sciences,M, research scientist ,no,yes,45,7,3,1243,1,3,3,1,8103.33,21068.67,2,17,3,3,1,2,3,1,0,0,97240.0
1243,yes,non travel,unknown,medical,M, research scientist ,,yes,36,9,3,1244,1,2,1,3,2823.33,7340.67,0,17,3,1,1,0,2,1,0,0,33880.0
1244,no,travel rarely, research & development ,life sciences,F, laboratory technician ,no,yes,36,6,3,1245,1,4,1,4,2531.67,6582.33,3,12,3,2,0,3,3,1,0,0,30380.04
1245,no,travel rarely, research & development ,other,M, research director ,yes,no,45,6,4,1246,1,3,3,1,8339.32,21682.23,4,14,3,2,0,3,4,0,0,0,100071.84
1246,no,non travel,unknown,unknown,M, sales executive ,,yes,55,1,2,1247,1,3,3,4,8339.32,21682.23,3,14,3,4,1,4,3,1,1,0,100071.84
1247,no,non travel,unknown,technical degree,M, sales representative ,no,no,23,2,1,1248,1,3,1,1,1935.0,5031.0,3,13,3,3,1,3,3,0,0,0,23220.0
1248,no,travel rarely,unknown,life sciences,M, research scientist ,no,yes,32,1,1,1249,1,3,1,1,2342.59,6090.75,1,13,3,4,0,2,3,1,0,0,28111.13
1249,yes,non travel, research & development ,life sciences,F, laboratory technician ,yes,no,20,6,3,1250,1,2,1,4,2438.33,6339.67,1,18,3,2,0,5,3,1,1,0,29259.96
1250,no,non travel,unknown,life sciences,M, healthcare representative ,no,no,37,2,2,1251,1,2,2,4,4492.84,11681.39,5,14,3,4,1,2,4,1,0,0,53914.11
1251,no,non travel, research & development ,unknown,F, laboratory technician ,no,no,22,15,3,1252,1,3,1,4,2342.59,6090.75,1,15,3,3,0,5,3,0,0,0,28111.13
1252,no,non travel,unknown,life sciences,F, research scientist ,,yes,34,24,4,1253,2,2,2,2,3754.17,9760.83,6,15,3,3,1,3,3,1,0,0,45050.0
1253,no,non travel,unknown,life sciences,F, laboratory technician ,,no,36,3,2,1254,1,3,1,4,2362.5,6142.5,5,22,4,1,1,2,3,1,0,0,28350.0
1254,yes,travel rarely, sales ,marketing,M, sales representative ,yes,yes,19,22,1,1255,1,3,1,3,2342.59,6090.75,1,19,3,4,0,2,2,0,0,0,28111.13
1255,no,non travel,unknown,life sciences,M, laboratory technician ,,yes,41,9,4,1256,1,3,1,1,2342.59,6090.75,2,21,4,4,1,2,3,5,1,4,28111.13
1256,no,non travel,unknown,unknown,F, laboratory technician ,no,no,19,18,1,1257,1,3,1,2,2342.59,6090.75,1,14,3,4,0,3,3,1,0,0,28111.13
1257,no,non travel,unknown,unknown,M, manufacturing director ,no,yes,51,7,4,1258,1,2,2,3,4492.84,11681.39,2,17,3,3,0,2,3,1,0,0,53914.11
1258,no,non travel,unknown,unknown,F, research scientist ,yes,no,58,9,3,1259,1,2,1,2,2342.59,6090.75,4,20,4,2,1,3,2,1,0,0,28111.13
1259,yes,travel frequently,unknown,unknown,F, sales representative ,no,yes,19,1,1,1260,1,1,1,1,2342.59,6090.75,0,21,4,1,0,5,3,0,0,0,28111.13
1260,yes,travel rarely,unknown,life sciences,M, laboratory technician ,,yes,19,2,3,1261,1,2,1,4,2342.59,6090.75,1,22,4,3,0,3,2,1,1,0,28111.13
1261,yes,travel rarely,unknown,unknown,M, manufacturing director ,yes,yes,35,23,2,1262,1,2,2,3,4492.84,11681.39,3,13,3,1,0,1,3,1,0,1,53914.11
1262,no,travel rarely,unknown,unknown,M, manufacturing director ,,no,38,38,4,1263,1,3,2,3,5460.83,14198.17,9,14,3,2,0,3,3,1,0,0,65530.0
1263,yes,non travel,unknown,medical,M, healthcare representative ,yes,no,38,29,1,1264,1,3,2,1,5560.83,14458.17,7,19,3,2,0,2,3,1,0,0,66730.0
1264,no,non travel, sales ,life sciences,F, manager ,yes,no,41,6,3,1265,1,3,3,4,11325.83,29447.17,3,18,3,3,0,3,3,1,0,0,135910.0
1265,no,travel rarely,unknown,life sciences,M, research scientist ,,yes,59,3,3,1266,1,2,1,4,1814.17,4716.83,3,17,3,1,1,6,3,1,0,0,21770.0
1266,no,travel rarely,unknown,medical,F, manager ,no,no,50,1,4,1267,1,3,5,4,16264.17,42286.83,3,11,3,3,1,3,2,7,0,6,195170.0
1267,no,travel rarely, research & development ,life sciences,M, research scientist ,,yes,41,19,2,1268,1,3,2,1,4492.84,11681.39,2,16,3,1,2,2,2,1,0,0,53914.11
1268,no,non travel,unknown,unknown,M, manager ,,no,45,1,3,1269,1,4,5,4,16001.67,41604.33,0,11,3,3,1,2,3,24,1,7,192020.0
1269,yes,non travel,unknown,medical,M, manufacturing director ,no,yes,37,10,3,1270,1,3,3,3,8373.33,21770.67,6,11,3,2,2,5,3,1,0,0,100480.0
1270,no,non travel,unknown,unknown,M, research scientist ,no,yes,51,38,3,1271,1,3,1,4,2269.17,5899.83,1,11,3,2,0,0,2,1,0,0,27230.0
1271,yes,travel rarely,unknown,life sciences,M, laboratory technician ,,no,28,2,4,1272,1,3,1,3,2342.59,6090.75,2,11,3,3,0,5,1,0,0,0,28111.13
1272,no,travel rarely,unknown,medical,M, sales executive ,no,yes,29,2,3,1273,1,2,2,2,5536.67,14395.33,2,19,3,2,2,2,3,0,0,0,66440.0
1273,no,travel rarely, research & development ,medical,M, healthcare representative ,no,yes,31,23,3,1274,1,2,2,4,4492.84,11681.39,0,21,3,2,1,2,3,9,7,8,53914.11
1274,no,travel rarely,unknown,medical,F, sales executive ,yes,no,38,7,2,1275,1,4,2,1,4670.83,12144.17,1,24,4,3,1,3,3,8,7,7,56050.0
1275,yes,travel frequently,unknown,life sciences,M, laboratory technician ,yes,yes,44,12,3,1276,1,3,1,3,2634.17,6848.83,3,22,4,4,1,0,1,1,0,0,31610.0
1276,no,non travel,unknown,technical degree,M, research scientist ,,yes,36,3,3,1277,1,3,2,2,4492.84,11681.39,4,12,3,4,0,2,3,8,7,7,53914.11
1277,yes,non travel, research & development ,unknown,M, laboratory technician ,no,yes,18,3,3,1278,1,3,1,3,1183.33,3076.67,1,13,3,3,0,2,3,0,0,0,14199.96
1278,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,36,18,4,1279,1,4,1,4,2342.59,6090.75,4,18,3,4,2,2,3,1,0,0,28111.13
1279,no,non travel,unknown,unknown,F, sales representative ,no,no,18,10,3,1280,1,2,1,3,1000.0,2600.0,1,12,3,1,0,2,3,0,0,0,12000.0
1280,yes,travel rarely,unknown,unknown,F, sales executive ,yes,yes,39,3,2,1281,1,3,2,3,4365.0,11349.0,4,18,3,1,0,3,2,1,0,0,52380.0
1281,no,travel rarely, research & development ,unknown,F, healthcare representative ,no,yes,43,15,3,1282,2,3,3,1,8320.83,21634.17,8,16,3,1,1,1,2,1,0,0,99850.0
1282,no,travel frequently,unknown,medical,M, sales representative ,no,no,47,4,1,1283,1,3,2,3,4492.84,11681.39,3,19,3,1,0,3,3,0,0,0,53914.11
1283,no,travel rarely,unknown,unknown,F, research director ,no,no,42,23,5,1284,1,3,4,4,13326.67,34649.33,2,14,3,2,0,2,3,1,0,0,159920.0
1284,no,non travel,unknown,unknown,F, laboratory technician ,no,yes,32,2,3,1285,1,3,1,2,1975.0,5135.0,1,13,3,3,1,4,3,8,0,7,23700.0
1285,no,travel rarely,unknown,medical,F, manager ,,yes,48,29,1,1286,1,3,3,3,8339.32,21682.23,3,21,4,2,1,3,1,0,0,0,100071.84
1286,no,travel rarely, research & development ,unknown,M, healthcare representative ,,no,42,2,4,1287,1,2,2,4,5650.83,14692.17,3,23,4,2,0,6,3,1,0,0,67810.0
1287,no,non travel,unknown,medical,F, sales executive ,,yes,36,1,5,1288,1,3,2,4,5544.17,14414.83,4,15,3,2,0,6,3,1,0,0,66530.04000000001
1288,yes,travel rarely,unknown,marketing,F, sales representative ,,no,33,5,3,1289,1,3,1,3,2375.83,6177.17,1,13,3,2,0,2,3,1,0,0,28510.0
1289,no,non travel, research & development ,medical,F, manufacturing director ,,yes,46,7,4,1290,1,3,2,3,4381.67,11392.33,2,14,3,3,0,2,4,1,0,0,52580.0
1290,yes,travel rarely, sales ,life sciences,F, sales representative ,,no,21,12,3,1291,1,4,1,2,2342.59,6090.75,1,15,3,4,0,0,3,1,0,0,28111.08
1291,no,non travel,unknown,technical degree,M, sales representative ,,yes,30,2,1,1292,1,3,1,2,2063.33,5364.67,1,18,3,1,1,3,3,1,0,0,24759.96
1292,yes,travel frequently,unknown,unknown,M, research scientist ,yes,no,30,4,3,1293,1,3,1,4,1904.17,4950.83,9,23,4,3,0,4,3,1,0,0,22850.0
1293,no,travel rarely,unknown,unknown,M, manufacturing director ,,yes,32,10,4,1294,1,3,2,2,3497.5,9093.5,2,12,3,4,0,2,2,1,0,1,41970.0
1294,no,travel rarely,unknown,unknown,F, laboratory technician ,no,yes,40,2,3,1295,1,2,2,3,2873.33,7470.67,6,22,4,2,1,3,3,1,0,0,34479.96
1295,no,travel rarely,unknown,unknown,M, laboratory technician ,,no,28,17,2,1296,1,3,2,1,3798.33,9875.67,1,12,3,4,1,2,3,10,1,8,45580.0
1296,no,travel frequently,unknown,unknown,M, laboratory technician ,yes,no,38,2,2,1297,1,3,1,4,1418.33,3687.67,1,23,4,3,1,3,3,1,0,0,17020.0
1297,yes,non travel,unknown,technical degree,M, human resources ,no,yes,19,2,2,1298,1,2,1,4,2136.67,5555.33,1,12,3,3,0,3,4,1,0,0,25640.0
1298,no,travel rarely,unknown,unknown,M, manager ,no,yes,57,29,3,1299,1,2,4,4,12783.92,33238.2,3,12,3,3,1,3,2,1,0,0,153407.07
1299,no,travel rarely,unknown,medical,F, manufacturing director ,,yes,47,2,2,1300,1,3,2,4,4225.0,10985.0,5,13,3,3,3,2,3,5,0,4,50700.0
1300,no,travel rarely,unknown,life sciences,F, laboratory technician ,,no,54,8,4,1301,1,3,2,3,3150.0,8190.0,7,11,3,3,0,3,3,1,0,0,37800.0
1301,yes,travel frequently,unknown,unknown,M, healthcare representative ,no,yes,31,42,3,1302,4,3,3,3,8186.67,21285.33,3,12,3,1,0,2,3,1,0,0,98240.0
1302,yes,travel frequently,unknown,marketing,M, sales representative ,yes,no,18,5,3,1303,1,3,1,2,1565.0,4069.0,1,14,3,4,0,3,3,0,0,0,18780.0
1303,no,non travel,unknown,other,M, sales executive ,no,yes,40,28,3,1304,1,1,3,1,8339.32,21682.23,3,15,3,3,1,2,3,1,0,1,100071.84
1304,no,non travel,unknown,unknown,M, sales executive ,,yes,26,29,2,1305,1,3,2,3,4492.84,11681.39,5,12,3,1,2,5,3,0,0,0,53914.11
1305,yes,travel rarely, research & development ,unknown,M, laboratory technician ,yes,yes,26,24,3,1306,1,1,1,4,1950.0,5070.0,1,18,3,2,0,3,1,1,0,0,23400.0
1306,no,non travel,unknown,unknown,F, healthcare representative ,no,yes,38,10,3,1307,1,3,2,3,4492.84,11681.39,3,19,3,3,1,4,3,1,0,0,53914.08
1307,no,non travel,unknown,other,M, laboratory technician ,no,yes,24,17,2,1308,1,2,1,2,1772.5,4608.5,1,21,4,4,1,2,3,1,0,0,21270.0
1308,yes,travel frequently,unknown,unknown,M, sales representative ,no,yes,30,12,4,1309,1,2,1,1,1694.17,4404.83,1,18,3,3,1,2,4,1,0,0,20330.0
1309,no,travel rarely,unknown,marketing,M, sales executive ,,no,37,2,3,1310,1,3,2,3,8001.67,20804.33,4,11,3,3,1,3,2,3,1,0,96020.0
1310,no,travel rarely, research & development ,life sciences,F, research scientist ,no,yes,20,1,3,1311,1,2,1,2,2342.59,6090.75,1,13,3,4,0,0,4,1,0,0,28111.13
1311,no,non travel,unknown,other,M, research director ,,no,43,14,4,1312,1,2,4,4,13855.83,36025.17,4,14,3,3,1,3,3,1,0,0,166270.0
1312,no,non travel,unknown,life sciences,F, research scientist ,no,yes,38,27,1,1313,1,3,1,1,2342.59,6090.75,3,17,3,4,0,3,2,0,0,0,28111.13
1313,no,non travel, sales ,marketing,M, sales executive ,,no,33,8,4,1314,1,3,2,3,4492.84,11681.39,0,12,3,4,0,3,3,5,1,2,53914.11
1314,no,non travel,unknown,unknown,F, research scientist ,no,no,30,3,3,1315,1,3,1,3,1735.83,4513.17,1,20,4,3,1,2,3,1,0,0,20830.0
1315,no,non travel, sales ,medical,F, sales executive ,no,no,29,44,2,1316,1,3,2,3,4492.84,11681.39,1,14,3,1,1,5,2,6,1,2,53914.11
1316,yes,non travel,unknown,medical,M, research scientist ,,yes,20,10,1,1317,1,3,1,3,84083.0,2186.17,1,11,3,4,0,5,3,1,1,1,10090.0
1317,no,non travel,unknown,unknown,M, laboratory technician ,no,no,35,20,3,1318,2,2,1,3,2342.59,6090.75,1,18,3,3,2,3,3,1,0,0,28111.08
1318,no,non travel,unknown,life sciences,M, research scientist ,no,yes,37,10,2,1319,1,4,1,4,2342.59,6090.75,3,17,3,1,0,2,3,1,0,0,28111.13
1319,no,non travel,unknown,unknown,F, manufacturing director ,yes,yes,38,1,3,1320,1,3,3,3,6550.83,17032.17,4,14,3,4,0,4,3,1,0,0,78610.0
1320,no,non travel,unknown,unknown,M, sales representative ,no,no,29,10,3,1321,1,3,1,3,2201.67,5724.33,1,11,3,3,0,6,3,1,0,0,26420.0
1321,no,non travel,unknown,unknown,F, healthcare representative ,no,yes,35,2,4,1322,1,3,2,1,4492.84,11681.39,2,11,3,1,1,2,4,1,0,0,53914.11
1322,no,travel rarely,unknown,medical,M, research scientist ,yes,yes,38,2,5,1323,1,3,1,3,2342.59,6090.75,6,13,3,2,1,0,1,1,0,1,28111.08
1323,no,travel rarely,unknown,life sciences,F, manufacturing director ,no,yes,34,8,5,1324,1,3,2,1,4267.5,11095.5,3,14,3,3,1,3,3,0,0,0,51210.0
1324,yes,non travel,unknown,life sciences,M, laboratory technician ,yes,no,23,6,3,1325,1,4,1,1,2342.59,6090.75,1,21,4,3,2,2,3,0,0,0,28111.08
1325,no,non travel,unknown,life sciences,M, laboratory technician ,no,no,24,9,3,1326,1,2,1,2,2245.0,5837.0,1,11,3,3,3,4,3,1,0,0,26940.0
1326,yes,travel rarely,unknown,life sciences,F, laboratory technician ,,yes,29,1,2,1327,1,2,1,1,2342.59,6090.75,1,11,3,4,1,1,3,1,0,0,28111.13
1327,no,travel frequently,unknown,medical,M, laboratory technician ,no,yes,40,16,4,1328,1,2,2,3,4245.0,11037.0,6,14,3,4,0,6,3,1,0,0,50940.0
1328,no,travel rarely, research & development ,unknown,F, manufacturing director ,,yes,30,2,3,1329,1,2,2,4,4492.84,11681.39,5,24,4,2,0,4,2,0,0,0,53914.11
1329,no,non travel,unknown,unknown,F, research scientist ,no,yes,45,2,3,1330,1,2,1,3,1895.0,4927.0,1,14,3,4,0,3,3,1,0,0,22740.0
1330,no,non travel,unknown,medical,M, research scientist ,,yes,27,3,3,1331,1,3,1,4,2342.59,6090.75,1,11,3,3,3,6,2,0,0,0,28111.13
1331,no,non travel,unknown,marketing,M, sales executive ,,yes,37,16,4,1332,1,2,2,3,4492.84,11681.39,4,19,3,4,2,2,3,1,0,0,53914.11
1332,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,32,1,3,1333,1,3,1,4,1928.33,5013.67,0,12,3,2,1,2,3,3,0,2,23140.0
1333,no,travel rarely,unknown,marketing,M, sales executive ,,yes,53,8,3,1334,1,3,4,4,12783.92,33238.2,5,14,3,3,1,3,3,2,2,2,153407.07
1334,no,non travel,unknown,unknown,M, sales executive ,yes,no,37,19,2,1335,2,3,3,2,8339.32,21682.23,1,13,3,4,0,2,3,10,0,9,100071.84
1335,yes,travel rarely,unknown,unknown,M, laboratory technician ,,yes,32,25,4,1336,1,3,1,4,2342.59,6090.75,1,24,4,3,0,2,1,1,0,1,28111.13
1336,yes,travel frequently,unknown,unknown,M, laboratory technician ,,yes,58,2,1,1337,1,2,1,4,1983.33,5156.67,9,14,3,4,1,3,2,1,0,0,23800.0
1337,no,travel rarely,unknown,unknown,F, manufacturing director ,no,no,43,8,3,1338,1,3,2,2,4492.84,11681.39,4,21,4,3,1,2,4,1,0,0,53914.11
1338,yes,travel rarely, research & development ,other,F, research scientist ,no,no,21,18,1,1339,1,3,1,4,2342.59,6090.75,1,19,3,1,0,3,2,1,0,0,28111.13
1339,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,34,48,3,1340,4,3,1,2,1673.33,4350.67,1,14,3,2,2,3,3,1,1,0,20080.0
1340,no,non travel,unknown,unknown,F, healthcare representative ,,no,58,5,3,1341,1,2,3,2,8793.33,22862.67,2,13,3,4,1,3,3,6,0,4,105520.0
1341,no,non travel,unknown,medical,M, research scientist ,,no,48,20,4,1342,1,3,1,3,1882.5,4894.5,4,17,3,1,2,2,2,0,0,0,22590.0
1342,no,non travel,unknown,life sciences,F, laboratory technician ,no,yes,32,1,3,1343,1,2,1,2,2342.59,6090.75,6,20,3,3,0,3,3,3,0,2,28111.13
1343,yes,non travel,unknown,marketing,M, sales representative ,yes,no,25,19,2,1344,1,2,1,2,2010.83,5228.17,1,18,3,3,3,2,3,1,0,0,24130.0
1344,no,non travel, sales ,marketing,M, sales executive ,no,yes,40,10,4,1345,1,2,3,2,8339.32,21682.23,2,12,3,2,1,2,2,1,0,0,100071.84
1345,yes,non travel,unknown,other,M, sales representative ,yes,no,19,21,3,1346,1,2,1,2,1767.5,4595.5,1,13,3,2,0,3,4,1,0,0,21210.0
1346,yes,travel rarely, research & development ,technical degree,M, laboratory technician ,,no,20,4,3,1347,1,3,1,1,2342.59,6090.75,1,19,3,2,0,2,3,1,0,0,28111.13
1347,no,travel rarely,unknown,unknown,F, healthcare representative ,,yes,33,1,3,1348,1,2,2,4,4492.84,11681.39,0,14,3,1,0,3,3,5,1,4,53914.11
1348,yes,travel rarely,unknown,unknown,M, research scientist ,no,no,58,2,3,1349,1,3,1,3,2065.83,5371.17,4,24,4,1,0,4,3,1,0,0,24790.0
1349,yes,non travel,unknown,unknown,F, sales executive ,,yes,40,24,3,1350,1,4,4,2,10995.0,28587.0,4,16,3,4,0,2,2,1,0,0,131940.0
1350,yes,travel rarely,unknown,unknown,F, research scientist ,yes,yes,29,10,3,1351,1,2,1,1,2342.59,6090.75,6,20,4,3,0,5,3,0,0,0,28111.13
1351,no,travel rarely,unknown,life sciences,F, sales executive ,yes,no,47,18,2,1352,1,3,2,4,3469.17,9019.83,1,17,3,3,0,0,3,9,0,7,41630.04
1352,no,non travel,unknown,unknown,M, research scientist ,no,yes,18,5,2,1353,1,3,1,4,2342.59,6090.75,1,15,3,4,0,2,3,0,0,0,28111.13
1353,yes,non travel,unknown,medical,F, research scientist ,yes,no,20,16,3,1354,1,2,1,1,2166.67,5633.33,1,15,3,1,0,2,3,1,0,0,26000.0
1354,no,non travel,unknown,unknown,M, manager ,no,yes,42,5,2,1355,1,3,5,3,15252.5,39656.5,6,13,3,2,0,3,4,1,0,0,183030.0
1355,no,travel rarely, research & development ,unknown,M, laboratory technician ,no,yes,50,9,3,1356,1,3,1,4,1983.33,5156.67,4,18,3,2,0,5,3,1,0,0,23799.96
1356,yes,travel rarely,unknown,medical,F, healthcare representative ,no,yes,37,11,2,1357,1,1,2,2,3980.83,10350.17,5,15,3,1,0,2,1,1,0,0,47770.0
1357,no,non travel,unknown,life sciences,M, sales executive ,yes,no,38,3,4,1358,1,3,2,4,4492.84,11681.39,8,12,3,3,0,1,3,1,0,0,53914.08
1358,yes,non travel,unknown,unknown,M, laboratory technician ,,yes,36,15,3,1359,1,3,2,3,4492.84,11681.39,7,14,3,2,1,3,2,1,0,0,53914.11
1359,no,travel rarely, sales ,medical,M, sales representative ,no,yes,28,10,1,1360,1,3,1,2,87667.0,2279.33,1,22,4,2,0,5,3,1,0,0,10520.0
1360,no,non travel,unknown,unknown,M, sales executive ,no,yes,43,25,3,1361,1,2,3,4,8339.32,21682.23,5,13,3,3,1,5,3,1,0,0,100071.84
1361,yes,travel rarely, research & development ,unknown,F, laboratory technician ,no,yes,21,10,3,1362,1,2,1,1,2342.59,6090.75,1,13,3,1,0,6,2,1,1,0,28111.13
1362,yes,travel rarely,unknown,unknown,M, research scientist ,,no,51,4,4,1363,1,3,1,3,2050.83,5332.17,9,12,3,3,3,2,4,10,2,7,24610.0
1363,no,non travel, sales ,unknown,F, sales executive ,yes,no,37,10,4,1364,1,2,2,4,4492.84,11681.39,2,14,3,3,3,5,3,1,0,0,53914.11
1364,yes,non travel, research & development ,medical,M, laboratory technician ,no,no,28,1,3,1365,1,2,1,2,2163.33,5624.67,1,15,3,1,2,2,3,1,0,0,25960.0
1365,yes,non travel,unknown,unknown,M, sales executive ,yes,yes,50,1,4,1366,1,3,2,3,3940.0,10244.0,3,14,3,4,0,4,3,0,0,0,47280.0
1366,no,non travel,unknown,unknown,M, research scientist ,no,yes,34,3,4,1367,1,2,1,4,2342.59,6090.75,3,17,3,4,3,2,3,0,0,0,28111.13
1367,no,travel rarely,unknown,marketing,M, sales executive ,no,yes,38,2,2,1368,1,3,3,2,6125.83,15927.17,7,16,3,3,0,2,3,1,0,0,73510.0
1368,no,non travel,unknown,unknown,M, laboratory technician ,,no,42,29,3,1369,1,1,2,4,4492.84,11681.39,4,19,3,1,0,3,3,1,0,0,53914.11
1369,yes,non travel,unknown,unknown,M, laboratory technician ,no,yes,18,8,1,1370,1,3,1,3,2342.59,6090.75,1,12,3,4,0,0,3,0,0,0,28111.13
1370,no,non travel,unknown,unknown,M, laboratory technician ,yes,no,41,12,4,1371,1,3,1,4,3971.67,10326.33,3,11,3,1,1,4,3,1,0,0,47660.0
1371,no,travel rarely, research & development ,medical,M, laboratory technician ,no,yes,35,1,4,1372,1,2,1,3,1881.67,4892.33,6,12,3,2,1,2,3,8,1,7,22580.0
1372,no,non travel, sales ,unknown,F, sales representative ,,yes,32,2,1,1373,1,3,1,1,2355.83,6125.17,1,12,3,3,3,3,3,1,0,0,28270.0
1373,yes,non travel,unknown,life sciences,M, research scientist ,yes,yes,22,3,4,1374,1,2,1,4,2377.5,6181.5,0,11,3,2,1,5,3,0,0,0,28530.0
1374,no,non travel,unknown,unknown,M, research scientist ,no,yes,44,26,3,1375,3,1,1,3,1908.33,4961.67,2,13,3,4,0,3,3,0,0,0,22900.0
1375,yes,non travel,unknown,life sciences,M, research scientist ,no,yes,41,5,2,1376,1,2,1,1,1755.83,4565.17,6,17,3,1,1,2,1,1,0,0,21070.0
1376,no,travel frequently,unknown,unknown,M, sales executive ,no,no,40,2,4,1377,1,3,2,2,4492.84,11681.39,5,12,3,4,3,2,3,0,0,0,53914.11
1377,yes,non travel,unknown,life sciences,F, laboratory technician ,,yes,24,17,2,1378,1,3,1,2,1841.67,4788.33,1,13,3,1,1,3,1,1,0,0,22100.0
1378,no,travel frequently,unknown,medical,F, research director ,yes,no,42,26,5,1379,1,3,3,1,10992.5,28580.5,3,17,3,3,0,6,3,1,0,0,131910.0
1379,no,non travel, research & development ,medical,M, manager ,,yes,49,4,2,1380,1,2,5,3,15943.72,41453.67,2,13,3,3,1,2,4,1,0,0,191324.62
1380,no,travel rarely,unknown,technical degree,M, laboratory technician ,,yes,48,2,2,1381,1,4,1,2,2342.59,6090.75,5,11,3,3,0,4,2,1,0,0,28111.08
1381,no,travel rarely, research & development ,unknown,M, healthcare representative ,,yes,29,7,3,1382,1,3,2,4,4492.84,11681.39,1,11,3,2,2,2,3,6,1,0,53914.11
1382,no,non travel, research & development ,life sciences,M, research director ,no,yes,48,1,3,1383,1,2,5,4,15220.83,39574.17,6,12,3,3,0,3,4,1,0,0,182650.0
