,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
1297,Yes,,,Technical Degree,M, human resources ,No,yes,19,2,2,1298,1.0,2,1,4,2136.67,555.53,1,12,3.0,3,0,3,4.0,1,0,0,25640.0
1298,No,travel rarely,,,M, manager ,No,yes,57,29,3,1299,1.0,2,4,4,12783.92,3323.82,3,12,3.0,3,1,3,2.0,1,0,0,153407.07
1299,No,travel rarely,,Medical,F, manufacturing director ,,yes,47,2,2,1300,1.0,3,2,4,4225.0,1098.5,5,13,,3,3,2,3.0,5,0,4,50700.0
1300,No,travel rarely,,Life Sciences,F, laboratory technician ,,no,54,8,4,1301,3.0,3,2,3,3150.0,819.0,7,11,3.0,3,0,3,3.0,1,0,0,37800.0
1301,Yes,travel frequently,,,M, healthcare representative ,No,yes,31,42,3,1302,4.0,3,3,3,8186.67,2128.53,3,12,3.0,1,0,2,3.0,1,0,0,98240.0
1302,Yes,travel frequently,,Marketing,M, sales representative ,Yes,no,18,5,3,1303,2.0,3,1,2,1565.0,406.9,1,14,3.0,4,0,3,3.0,0,0,0,18780.0
1303,No,,,Other,M, sales executive ,No,yes,40,28,3,1304,3.0,1,3,1,8339.32,2168.22,3,15,3.0,3,1,2,3.0,1,0,1,100071.84
1304,No,,,,M, sales executive ,,yes,26,29,2,1305,1.0,3,2,3,4492.84,1168.14,5,12,3.0,1,2,5,3.0,0,0,0,53914.11
1305,Yes,travel rarely, Research & Development ,,M, laboratory technician ,Yes,yes,26,24,3,1306,3.0,1,1,4,1950.0,507.0,1,18,3.0,2,0,3,1.0,1,0,0,23400.0
1306,No,,,,F, healthcare representative ,No,yes,38,10,3,1307,3.0,3,2,3,4492.84,1168.14,3,19,3.0,3,1,4,,1,0,0,53914.08
1307,No,,,Other,M, laboratory technician ,No,yes,24,17,2,1308,4.0,2,1,2,1772.5,460.85,1,21,4.0,4,1,2,3.0,1,0,0,21270.0
1308,Yes,travel frequently,,,M, sales representative ,No,yes,30,12,4,1309,2.0,2,1,1,1694.17,440.48,1,18,3.0,3,1,2,4.0,1,0,0,20330.0
1309,No,travel rarely,,Marketing,M, sales executive ,,no,37,2,3,1310,4.0,3,2,3,8001.67,2080.43,4,11,3.0,3,1,3,2.0,3,1,0,96020.0
1310,No,travel rarely, Research & Development ,Life Sciences,F, research scientist ,No,yes,20,1,3,1311,4.0,2,1,2,2342.59,609.08,1,13,,4,0,0,4.0,1,0,0,28111.13
1311,No,,,Other,M, research director ,,no,43,14,4,1312,2.0,2,4,4,13855.83,3602.52,4,14,3.0,3,1,3,,1,0,0,166270.0
1312,No,,,Life Sciences,F, research scientist ,No,yes,38,27,1,1313,3.0,3,1,1,2342.59,609.08,3,17,3.0,4,0,3,2.0,0,0,0,28111.13
1313,No,, Sales ,Marketing,M, sales executive ,,no,33,8,4,1314,3.0,3,2,3,4492.84,1168.14,0,12,3.0,4,0,3,3.0,5,1,2,53914.11
1314,No,,,,F, research scientist ,No,no,30,3,3,1315,3.0,3,1,3,1735.83,451.32,1,20,4.0,3,1,2,,1,0,0,20830.0
1315,No,, Sales ,Medical,F, sales executive ,No,no,29,44,2,1316,2.0,3,2,3,4492.84,1168.14,1,14,3.0,1,1,5,2.0,6,1,2,53914.11
1316,Yes,,,Medical,M, research scientist ,,yes,20,10,1,1317,4.0,3,1,3,84083.0,218.62,1,11,3.0,4,0,5,3.0,1,1,1,10090.0
1317,No,non travel,,,M, laboratory technician ,No,no,35,20,3,1318,4.0,2,1,3,2342.59,609.08,1,18,3.0,3,2,3,3.0,1,0,0,28111.08
1318,No,,,Life Sciences,M, research scientist ,No,yes,37,10,2,1319,4.0,4,1,4,2342.59,609.08,3,17,3.0,1,0,2,,1,0,0,28111.13
1319,No,,,,F, manufacturing director ,Yes,yes,38,1,3,1320,3.0,3,3,3,6550.83,1703.22,4,14,,4,0,4,,1,0,0,78610.0
1320,No,,,,M, sales representative ,No,no,29,10,3,1321,3.0,3,1,3,2201.67,572.43,1,11,3.0,3,0,6,,1,0,0,26420.0
1321,No,,,,F, healthcare representative ,No,yes,35,2,4,1322,4.0,3,2,1,4492.84,1168.14,2,11,3.0,1,1,2,4.0,1,0,0,53914.11
1322,No,travel rarely,,Medical,M, research scientist ,Yes,yes,38,2,5,1323,4.0,3,1,3,2342.59,609.08,6,13,3.0,2,1,0,1.0,1,0,1,28111.08
1323,No,travel rarely,,Life Sciences,F, manufacturing director ,No,yes,34,8,5,1324,2.0,3,2,1,4267.5,1109.55,3,14,3.0,3,1,3,,0,0,0,51210.0
1324,Yes,,,Life Sciences,M, laboratory technician ,Yes,no,23,6,3,1325,3.0,4,1,1,2342.59,609.08,1,21,4.0,3,2,2,3.0,0,0,0,28111.08
1325,No,,,Life Sciences,M, laboratory technician ,No,no,24,9,3,1326,3.0,2,1,2,2245.0,583.7,1,11,3.0,3,3,4,3.0,1,0,0,26940.0
1326,Yes,travel rarely,,Life Sciences,F, laboratory technician ,,yes,29,1,2,1327,2.0,2,1,1,2342.59,609.08,1,11,3.0,4,1,1,3.0,1,0,0,28111.13
1327,No,travel frequently,,Medical,M, laboratory technician ,No,yes,40,16,4,1328,1.0,2,2,3,4245.0,1103.7,6,14,3.0,4,0,6,3.0,1,0,0,50940.0
1328,No,travel rarely, Research & Development ,,F, manufacturing director ,,yes,30,2,3,1329,3.0,2,2,4,4492.84,1168.14,5,24,4.0,2,0,4,2.0,0,0,0,53914.11
1329,No,,,,F, research scientist ,No,yes,45,2,3,1330,2.0,2,1,3,1895.0,492.7,1,14,3.0,4,0,3,3.0,1,0,0,22740.0
1330,No,,,Medical,M, research scientist ,,yes,27,3,3,1331,4.0,3,1,4,2342.59,609.08,1,11,3.0,3,3,6,2.0,0,0,0,28111.13
1331,No,,,Marketing,M, sales executive ,,yes,37,16,4,1332,4.0,2,2,3,4492.84,1168.14,4,19,,4,2,2,3.0,1,0,0,53914.11
1332,No,,,Life Sciences,M, laboratory technician ,No,yes,32,1,3,1333,4.0,3,1,4,1928.33,501.37,0,12,,2,1,2,3.0,3,0,2,23140.0
1333,No,travel rarely,,Marketing,M, sales executive ,,yes,53,8,3,1334,1.0,3,4,4,12783.92,3323.82,5,14,3.0,3,1,3,3.0,2,2,2,153407.07
1334,No,,,,M, sales executive ,Yes,no,37,19,2,1335,4.0,3,3,2,8339.32,2168.22,1,13,3.0,4,0,2,3.0,10,0,9,100071.84
1335,Yes,travel rarely,,,M, laboratory technician ,,yes,32,25,4,1336,1.0,3,1,4,2342.59,609.08,1,24,4.0,3,0,2,1.0,1,0,1,28111.13
1336,Yes,travel frequently,,,M, laboratory technician ,,yes,58,2,1,1337,4.0,2,1,4,1983.33,515.67,9,14,3.0,4,1,3,2.0,1,0,0,23800.0
1337,No,travel rarely,,,F, manufacturing director ,No,no,43,8,3,1338,1.0,3,2,2,4492.84,1168.14,4,21,4.0,3,1,2,4.0,1,0,0,53914.11
1338,Yes,travel rarely, Research & Development ,Other,F, research scientist ,No,no,21,18,1,1339,4.0,3,1,4,2342.59,609.08,1,19,,1,0,3,2.0,1,0,0,28111.13
1339,No,,,Life Sciences,M, laboratory technician ,No,yes,34,48,3,1340,4.0,3,1,2,1673.33,435.07,1,14,3.0,2,2,3,3.0,1,1,0,20080.0
1340,No,,,,F, healthcare representative ,,no,58,5,3,1341,3.0,2,3,2,8793.33,2286.27,2,13,,4,1,3,3.0,6,0,4,105520.0
1341,No,,,Medical,M, research scientist ,,no,48,20,4,1342,4.0,3,1,3,1882.5,489.45,4,17,3.0,1,2,2,2.0,0,0,0,22590.0
1342,No,non travel,,Life Sciences,F, laboratory technician ,No,yes,32,1,3,1343,3.0,2,1,2,2342.59,609.08,6,20,,3,0,3,3.0,3,0,2,28111.13
1343,Yes,,,Marketing,M, sales representative ,Yes,no,25,19,2,1344,3.0,2,1,2,2010.83,522.82,1,18,,3,3,2,3.0,1,0,0,24130.0
1344,No,, Sales ,Marketing,M, sales executive ,No,yes,40,10,4,1345,1.0,2,3,2,8339.32,2168.22,2,12,3.0,2,1,2,2.0,1,0,0,100071.84
1345,Yes,,,Other,M, sales representative ,Yes,no,19,21,3,1346,4.0,2,1,2,1767.5,459.55,1,13,3.0,2,0,3,4.0,1,0,0,21210.0
1346,Yes,travel rarely, Research & Development ,Technical Degree,M, laboratory technician ,,no,20,4,3,1347,1.0,3,1,1,2342.59,609.08,1,19,3.0,2,0,2,3.0,1,0,0,28111.13
1347,No,travel rarely,,,F, healthcare representative ,,yes,33,1,3,1348,2.0,2,2,4,4492.84,1168.14,0,14,3.0,1,0,3,3.0,5,1,4,53914.11
1348,Yes,travel rarely,,,M, research scientist ,No,no,58,2,3,1349,4.0,3,1,3,2065.83,537.12,4,24,4.0,1,0,4,3.0,1,0,0,24790.0
1349,Yes,non travel,,,F, sales executive ,,yes,40,24,3,1350,2.0,4,4,2,10995.0,2858.7,4,16,3.0,4,0,2,2.0,1,0,0,131940.0
1350,Yes,travel rarely,,,F, research scientist ,Yes,yes,29,10,3,1351,4.0,2,1,1,2342.59,609.08,6,20,4.0,3,0,5,3.0,0,0,0,28111.13
1351,No,travel rarely,,Life Sciences,F, sales executive ,Yes,no,47,18,2,1352,4.0,3,2,4,3469.17,901.98,1,17,3.0,3,0,0,3.0,9,0,7,41630.04
1352,No,,,,M, research scientist ,No,yes,18,5,2,1353,2.0,3,1,4,2342.59,609.08,1,15,3.0,4,0,2,3.0,0,0,0,28111.13
1353,Yes,,,Medical,F, research scientist ,Yes,no,20,16,3,1354,4.0,2,1,1,2166.67,563.33,1,15,3.0,1,0,2,3.0,1,0,0,26000.0
1354,No,,,,M, manager ,No,yes,42,5,2,1355,4.0,3,5,3,15252.5,3965.65,6,13,3.0,2,0,3,4.0,1,0,0,183030.0
1355,No,travel rarely, Research & Development ,,M, laboratory technician ,No,yes,50,9,3,1356,1.0,3,1,4,1983.33,515.67,4,18,,2,0,5,3.0,1,0,0,23799.96
1356,Yes,travel rarely,,Medical,F, healthcare representative ,No,yes,37,11,2,1357,1.0,1,2,2,3980.83,1035.02,5,15,3.0,1,0,2,1.0,1,0,0,47770.0
1357,No,,,Life Sciences,M, sales executive ,Yes,no,38,3,4,1358,2.0,3,2,4,4492.84,1168.14,8,12,3.0,3,0,1,3.0,1,0,0,53914.08
1358,Yes,,,,M, laboratory technician ,,yes,36,15,3,1359,1.0,3,2,3,4492.84,1168.14,7,14,3.0,2,1,3,2.0,1,0,0,53914.11
1359,No,travel rarely, Sales ,Medical,M, sales representative ,No,yes,28,10,1,1360,4.0,3,1,2,87667.0,227.93,1,22,4.0,2,0,5,3.0,1,0,0,10520.0
1360,No,,,,M, sales executive ,No,yes,43,25,3,1361,3.0,2,3,4,8339.32,2168.22,5,13,3.0,3,1,5,3.0,1,0,0,100071.84
1361,Yes,travel rarely, Research & Development ,,F, laboratory technician ,No,yes,21,10,3,1362,3.0,2,1,1,2342.59,609.08,1,13,,1,0,6,2.0,1,1,0,28111.13
1362,Yes,travel rarely,,,M, research scientist ,,no,51,4,4,1363,1.0,3,1,3,2050.83,533.22,9,12,,3,3,2,4.0,10,2,7,24610.0
1363,No,, Sales ,,F, sales executive ,Yes,no,37,10,4,1364,4.0,2,2,4,4492.84,1168.14,2,14,,3,3,5,3.0,1,0,0,53914.11
1364,Yes,, Research & Development ,Medical,M, laboratory technician ,No,no,28,1,3,1365,1.0,2,1,2,2163.33,562.47,1,15,,1,2,2,3.0,1,0,0,25960.0
1365,Yes,,,,M, sales executive ,Yes,yes,50,1,4,1366,4.0,3,2,3,3940.0,1024.4,3,14,3.0,4,0,4,3.0,0,0,0,47280.0
1366,No,,,,M, research scientist ,No,yes,34,3,4,1367,3.0,2,1,4,2342.59,609.08,3,17,3.0,4,3,2,3.0,0,0,0,28111.13
1367,No,travel rarely,,Marketing,M, sales executive ,No,yes,38,2,2,1368,4.0,3,3,2,6125.83,1592.72,7,16,3.0,3,0,2,3.0,1,0,0,73510.0
1368,No,,,,M, laboratory technician ,,no,42,29,3,1369,2.0,1,2,4,4492.84,1168.14,4,19,3.0,1,0,3,3.0,1,0,0,53914.11
1369,Yes,,,,M, laboratory technician ,No,yes,18,8,1,1370,3.0,3,1,3,2342.59,609.08,1,12,3.0,4,0,0,3.0,0,0,0,28111.13
1370,No,,,,M, laboratory technician ,Yes,no,41,12,4,1371,2.0,3,1,4,3971.67,1032.63,3,11,3.0,1,1,4,,1,0,0,47660.0
1371,No,travel rarely, Research & Development ,Medical,M, laboratory technician ,No,yes,35,1,4,1372,4.0,2,1,3,1881.67,489.23,6,12,3.0,2,1,2,3.0,8,1,7,22580.0
1372,No,, Sales ,,F, sales representative ,,yes,32,2,1,1373,3.0,3,1,1,2355.83,612.52,1,12,3.0,3,3,3,3.0,1,0,0,28270.0
1373,Yes,,,Life Sciences,M, research scientist ,Yes,yes,22,3,4,1374,3.0,2,1,4,2377.5,618.15,0,11,3.0,2,1,5,3.0,0,0,0,28530.0
1374,No,non travel,,,M, research scientist ,No,yes,44,26,3,1375,4.0,1,1,3,1908.33,496.17,2,13,,4,0,3,3.0,0,0,0,22900.0
1375,Yes,non travel,,Life Sciences,M, research scientist ,No,yes,41,5,2,1376,1.0,2,1,1,1755.83,456.52,6,17,3.0,1,1,2,1.0,1,0,0,21070.0
1376,No,travel frequently,,,M, sales executive ,No,no,40,2,4,1377,2.0,3,2,2,4492.84,1168.14,5,12,3.0,4,3,2,3.0,0,0,0,53914.11
1377,Yes,,,Life Sciences,F, laboratory technician ,,yes,24,17,2,1378,4.0,3,1,2,1841.67,478.83,1,13,3.0,1,1,3,1.0,1,0,0,22100.0
1378,No,travel frequently,,Medical,F, research director ,Yes,no,42,26,5,1379,1.0,3,3,1,10992.5,2858.05,3,17,3.0,3,0,6,3.0,1,0,0,131910.0
1379,No,, Research & Development ,Medical,M, manager ,,yes,49,4,2,1380,1.0,2,5,3,15943.72,4145.37,2,13,,3,1,2,4.0,1,0,0,191324.62
1380,No,travel rarely,,Technical Degree,M, laboratory technician ,,yes,48,2,2,1381,4.0,4,1,2,2342.59,609.08,5,11,3.0,3,0,4,2.0,1,0,0,28111.08
1381,No,travel rarely, Research & Development ,,M, healthcare representative ,,yes,29,7,3,1382,3.0,3,2,4,4492.84,1168.14,1,11,3.0,2,2,2,3.0,6,1,0,53914.11
1382,No,, Research & Development ,Life Sciences,M, research director ,No,yes,48,1,3,1383,4.0,2,5,4,15220.83,3957.42,6,12,3.0,3,0,3,4.0,1,0,0,182650.0
1383,No,,,Technical Degree,F, research scientist ,No,yes,34,20,3,1384,3.0,4,1,3,2342.59,609.08,0,17,3.0,4,0,5,2.0,1,0,0,28111.13
1384,No,,,Life Sciences,F, research scientist ,,yes,19,25,3,1385,2.0,4,1,4,2342.59,609.08,1,12,3.0,4,0,2,3.0,1,0,1,28111.13
1385,No,,,,M, research scientist ,No,no,23,1,2,1386,4.0,3,1,3,2342.59,609.08,1,22,4.0,4,1,2,3.0,1,0,1,28111.13
1386,Yes,travel frequently,,,M, sales representative ,Yes,yes,25,32,1,1387,3.0,1,1,4,93167.0,242.23,1,14,,4,0,4,3.0,1,1,0,1118004.0
1387,No,,,Medical,F, research scientist ,Yes,no,42,34,4,1388,2.0,4,2,2,1976.67,513.93,6,16,3.0,4,0,2,3.0,1,0,0,23720.0
1388,No,travel frequently,,Medical,F, laboratory technician ,,no,51,6,2,1389,2.0,2,1,3,2365.0,614.9,0,14,3.0,2,0,6,2.0,7,7,7,28380.0
1389,No,travel frequently,,Medical,F, manager ,,no,45,25,3,1390,2.0,3,5,2,15050.83,3913.22,3,22,4.0,3,0,4,3.0,0,0,0,180610.0
1390,No,,,Medical,F, sales representative ,,yes,27,11,3,1391,3.0,4,1,4,2342.59,609.08,8,14,,2,1,4,3.0,1,0,0,28111.13
1391,No,non travel,,,F, laboratory technician ,,no,18,1,3,1392,4.0,3,1,4,1342.5,349.05,1,15,3.0,3,0,5,4.0,0,0,0,16110.0
1392,Yes,travel frequently,,,F, sales representative ,No,yes,31,2,3,1393,3.0,2,1,4,2342.59,609.08,7,14,3.0,3,0,3,4.0,1,0,0,28111.13
1393,Yes,travel frequently,,Life Sciences,F, sales representative ,,no,31,1,4,1394,2.0,1,1,3,2342.59,609.08,1,12,,2,0,3,3.0,1,0,0,28111.13
1394,Yes,travel rarely,,Life Sciences,F, research scientist ,,no,31,8,3,1395,1.0,2,1,2,2342.59,609.08,1,12,3.0,3,0,3,4.0,1,0,0,28111.13
1395,No,travel rarely,,Life Sciences,M, laboratory technician ,,no,27,11,1,1396,2.0,3,1,1,2342.59,609.08,0,14,3.0,2,0,3,4.0,5,1,4,28111.13
1396,Yes,,,,F, laboratory technician ,Yes,yes,39,2,3,1397,1.0,2,1,1,2342.59,609.08,2,23,4.0,2,0,2,4.0,1,0,0,28111.13
1397,No,travel frequently,,Marketing,F, sales executive ,,no,44,1,5,1398,1.0,3,2,3,3973.33,1033.07,7,12,,3,1,4,2.0,1,0,0,47680.0
1398,No,, Research & Development ,,M, research scientist ,,no,30,25,3,1399,4.0,3,1,3,1061.67,276.03,1,13,3.0,2,2,2,2.0,1,0,0,12740.0
1399,No,travel rarely,,Life Sciences,M, sales representative ,No,yes,35,26,1,1400,4.0,3,1,3,2003.33,520.87,1,13,,1,1,3,3.0,1,0,0,24040.0
1400,Yes,travel frequently,,,M, laboratory technician ,,no,24,9,3,1401,2.0,3,1,1,2342.59,609.08,2,11,3.0,3,0,2,2.0,0,0,0,28111.13
1401,No,,,,F, sales representative ,,yes,24,13,2,1402,4.0,3,1,2,1694.17,440.48,1,13,3.0,3,1,2,,1,0,0,20330.0
1402,Yes,,,Medical,M, laboratory technician ,No,yes,28,2,2,1403,3.0,2,1,1,2134.17,554.88,7,11,,3,0,2,2.0,0,0,0,25610.0
1403,No,travel rarely,,Life Sciences,M, research scientist ,,no,28,1,3,1404,1.0,2,1,3,1302.5,338.65,1,14,3.0,4,1,2,1.0,1,0,0,15630.0
1404,No,,,,M, healthcare representative ,,yes,33,8,5,1405,4.0,3,2,3,5323.33,1384.07,2,17,3.0,1,0,6,3.0,0,0,0,63879.96
1405,No,travel rarely,,,F, manufacturing director ,,no,39,6,3,1406,2.0,3,3,2,6980.0,1814.8,4,18,,4,0,3,3.0,2,2,2,83760.0
1406,No,,,Medical,M, laboratory technician ,,yes,42,2,3,1407,3.0,2,1,2,4034.17,1048.88,4,14,,2,1,3,,1,0,0,48410.0
1407,No,travel rarely,,,M, research scientist ,No,no,29,9,3,1408,3.0,4,1,3,2342.59,609.08,6,18,3.0,1,2,2,2.0,1,0,0,28111.13
1408,No,travel rarely,,,M, laboratory technician ,No,no,35,1,3,1409,4.0,2,1,1,2342.59,609.08,1,19,3.0,2,0,3,3.0,3,1,2,28111.13
1409,Yes,travel rarely,,,F, laboratory technician ,,yes,35,14,3,1410,4.0,3,1,1,1728.33,449.37,1,12,3.0,4,1,2,3.0,1,0,0,20739.96
1410,No,,,Medical,M, research scientist ,,no,34,13,4,1411,4.0,3,1,4,2476.67,643.93,1,13,3.0,3,0,4,,1,0,0,29720.0
1411,No,travel rarely,,,F, research scientist ,,yes,26,3,3,1412,1.0,3,1,4,2342.59,609.08,1,21,4.0,1,0,5,3.0,1,0,0,28111.13
1412,No,travel rarely,,Life Sciences,F, sales executive ,No,yes,36,1,4,1413,2.0,3,2,3,5679.17,1476.58,6,13,3.0,1,0,5,3.0,1,0,0,68150.0
1413,No,,,Marketing,M, manager ,Yes,no,50,24,3,1414,4.0,3,5,3,15943.72,4145.37,4,16,,3,1,2,3.0,1,0,0,191324.62
1414,No,travel rarely,,,M, manager ,No,no,42,9,2,1415,4.0,2,5,4,15943.72,4145.37,8,22,4.0,4,0,2,3.0,1,0,1,191324.62
1415,No,,,Life Sciences,M, laboratory technician ,No,no,35,7,2,1416,3.0,2,1,4,2241.67,582.83,1,18,3.0,4,1,5,2.0,1,0,1,26900.04
1416,No,travel rarely,,Life Sciences,M, manager ,,no,46,1,4,1417,4.0,4,4,1,14639.17,3806.18,1,15,3.0,2,0,5,1.0,26,0,12,175670.0
1417,Yes,travel frequently, Sales ,Medical,F, sales representative ,Yes,yes,18,3,2,1418,2.0,3,1,4,1307.5,339.95,1,12,3.0,3,0,2,4.0,0,0,0,15690.0
1418,No,,,,M, sales executive ,Yes,yes,29,5,3,1419,1.0,2,2,2,3489.17,907.18,1,13,,2,1,3,2.0,10,0,9,41870.0
1419,No,,,Life Sciences,F, sales executive ,No,yes,31,5,4,1420,1.0,3,2,4,4492.84,1168.14,1,11,3.0,1,2,2,,10,0,2,53914.11
1420,No,travel rarely,,,M, sales executive ,,yes,41,23,2,1421,4.0,3,3,3,8339.32,2168.22,3,16,3.0,4,0,2,3.0,2,0,2,100071.84
1421,No,travel rarely,,,F, laboratory technician ,,yes,38,4,2,1422,4.0,3,1,3,2755.0,716.3,7,19,3.0,4,1,5,,0,0,0,33060.0
1422,Yes,travel rarely,,Life Sciences,M, laboratory technician ,No,yes,32,2,4,1423,4.0,3,1,2,1160.83,301.82,1,12,3.0,1,0,2,3.0,1,0,0,13930.0
1423,No,,,,M, healthcare representative ,No,no,60,1,4,1424,3.0,1,3,4,9069.17,2357.98,3,20,4.0,3,1,2,4.0,1,0,0,108830.0
1424,Yes,,,,M, human resources ,No,yes,24,22,1,1425,4.0,1,1,3,2342.59,609.08,1,11,,3,1,2,3.0,1,0,0,28111.08
1425,No,travel rarely,,Life Sciences,F, manufacturing director ,Yes,yes,40,8,2,1426,2.0,3,2,1,4492.84,1168.14,2,16,3.0,2,1,3,3.0,1,0,0,53914.11
1426,No,travel rarely,,,M, research scientist ,No,yes,30,21,1,1427,2.0,3,1,4,2385.0,620.1,1,12,3.0,2,1,2,2.0,10,0,8,28620.0
1427,No,non travel,,Marketing,M, sales executive ,No,yes,47,2,4,1428,3.0,3,2,2,4492.84,1168.14,7,11,3.0,4,1,3,1.0,1,0,0,53914.11
1428,Yes,travel rarely, Sales ,,M, sales executive ,,no,32,1,2,1429,1.0,1,2,2,5612.5,1459.25,6,15,3.0,2,0,2,3.0,0,0,0,67350.0
1429,No,travel rarely,,Life Sciences,F, human resources ,,yes,45,41,3,1430,4.0,1,3,3,8130.0,2113.8,4,21,4.0,3,2,2,4.0,5,0,3,97560.0
1430,No,,,,M, research scientist ,Yes,no,34,2,4,1431,4.0,4,1,4,2342.59,609.08,0,14,3.0,1,3,3,3.0,5,1,2,28111.13
1431,Yes,,,,F, sales executive ,Yes,yes,33,16,3,1432,1.0,3,3,1,8339.32,2168.22,2,20,4.0,3,0,2,2.0,0,0,0,100071.84
1432,Yes,travel rarely,,,M, sales executive ,,yes,31,16,4,1433,1.0,3,3,3,8339.32,2168.22,2,13,3.0,1,3,2,3.0,1,0,0,100071.84
1433,No,travel rarely,,Technical Degree,F, research scientist ,,yes,29,4,3,1434,4.0,2,1,1,2342.59,609.08,1,13,3.0,3,1,2,3.0,1,0,0,28111.13
1434,No,,,,M, healthcare representative ,No,no,30,16,3,1435,3.0,4,2,3,4411.67,1147.03,3,16,3.0,3,1,3,3.0,7,1,7,52940.0
1435,No,travel rarely,,Medical,M, healthcare representative ,,yes,38,18,3,1436,2.0,1,2,4,4492.84,1168.14,3,16,3.0,3,1,2,3.0,1,1,0,53914.11
1436,Yes,,,Technical Degree,M, research scientist ,Yes,no,43,17,3,1437,3.0,2,1,3,2030.83,528.02,9,16,3.0,4,1,4,3.0,1,0,0,24370.0
1437,No,travel rarely,,,M, research director ,No,no,55,44,3,1438,3.0,2,5,1,15943.72,4145.37,8,12,3.0,2,3,2,3.0,1,0,0,191324.62
1438,Yes,,,Marketing,M, sales representative ,,yes,21,7,1,1439,2.0,3,1,2,2342.59,609.08,1,13,3.0,2,0,3,3.0,1,1,0,28111.08
1439,Yes,travel rarely,,Medical,F, laboratory technician ,Yes,yes,22,45,1,1440,3.0,3,1,1,2342.59,609.08,1,17,3.0,3,0,6,3.0,1,0,0,28111.13
1440,No,travel rarely,,Other,M, human resources ,No,yes,37,8,2,1441,3.0,3,2,2,3392.5,882.05,2,13,3.0,3,0,4,2.0,10,4,7,40710.0
1441,No,travel rarely,,,M, healthcare representative ,No,no,42,13,3,1442,2.0,4,2,1,4492.84,1168.14,5,18,,3,2,2,2.0,0,0,0,53914.11
1442,No,,,,F, research scientist ,,yes,18,14,3,1443,2.0,3,1,3,2342.59,609.08,1,16,3.0,3,0,4,1.0,0,0,0,28111.08
1443,Yes,travel rarely,,Human Resources,M, human resources ,No,yes,31,18,5,1444,4.0,4,1,1,2463.33,640.47,0,17,3.0,3,0,4,3.0,1,0,0,29560.0
1444,No,travel rarely,,,F, research scientist ,Yes,yes,36,2,4,1445,4.0,3,2,2,4492.84,1168.14,4,22,4.0,4,1,2,3.0,1,0,0,53914.11
1445,No,travel frequently,,Marketing,M, sales executive ,,yes,32,10,4,1446,4.0,3,2,4,3873.33,1007.07,8,13,3.0,3,0,2,4.0,0,0,0,46480.0
1446,No,,,Life Sciences,M, healthcare representative ,No,no,29,29,1,1447,4.0,1,2,3,4492.84,1168.14,8,17,,4,2,3,,7,1,6,53914.11
1447,No,travel rarely,,,M, laboratory technician ,No,yes,42,8,3,1448,4.0,3,1,3,2342.59,609.08,4,13,,4,0,3,3.0,0,0,0,28111.13
1448,No,travel rarely,,,M, human resources ,No,yes,29,6,1,1449,4.0,2,1,2,2336.67,607.53,1,11,3.0,4,0,3,3.0,1,0,0,28040.0
1449,Yes,,,,M, research scientist ,Yes,no,29,24,2,1450,4.0,2,1,4,2032.5,528.45,1,24,,2,0,3,2.0,1,1,0,24390.0
1450,No,travel rarely, Sales ,Medical,F, sales representative ,No,yes,28,3,3,1451,2.0,3,1,2,2380.0,618.8,1,19,3.0,4,1,3,3.0,1,0,0,28560.0
1451,Yes,,,,M, sales representative ,,no,30,9,3,1452,2.0,3,1,4,2342.59,609.08,1,13,3.0,3,0,3,2.0,1,0,0,28111.08
1452,Yes,travel rarely, Research & Development ,Life Sciences,M, research scientist ,,yes,22,7,1,1453,4.0,3,1,2,2342.59,609.08,1,23,4.0,1,0,2,3.0,1,0,0,28111.08
1453,No,,,Life Sciences,F, research scientist ,Yes,no,26,1,2,1454,2.0,2,1,3,2444.17,635.48,1,13,3.0,3,1,3,2.0,1,1,0,29330.0
1454,No,travel rarely,,,M, healthcare representative ,,yes,44,1,4,1455,2.0,4,2,1,4492.84,1168.14,2,15,3.0,4,1,5,3.0,2,2,2,53914.11
1455,Yes,travel frequently, Sales ,Technical Degree,M, sales representative ,No,yes,29,24,3,1456,3.0,4,1,1,909.17,236.38,1,17,3.0,4,0,3,,1,0,0,10910.0
1456,Yes,travel rarely,,Marketing,F, sales executive ,Yes,yes,28,13,2,1457,4.0,3,2,3,4492.84,1168.14,3,11,3.0,4,0,0,3.0,2,2,2,53914.11
1457,No,travel rarely,,,F, sales executive ,,yes,56,11,5,1458,4.0,2,2,1,4492.84,1168.14,4,16,3.0,3,1,3,3.0,0,0,0,53914.11
1458,No,travel rarely,,,M, manufacturing director ,No,yes,39,9,2,1459,1.0,3,2,1,4292.5,1116.05,1,25,4.0,4,1,3,3.0,10,7,9,51510.0
1459,No,,,,F, manager ,Yes,yes,58,21,3,1460,4.0,3,4,4,12783.92,3323.82,4,13,3.0,3,1,2,2.0,1,0,0,153407.07
1460,No,travel rarely, Sales ,Marketing,M, sales executive ,,no,42,12,4,1461,2.0,3,2,4,4492.84,1168.14,3,12,,3,2,4,3.0,0,0,0,53914.11
