,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
1262,no,travel rarely,unknown,unknown,M, manufacturing director ,no,no,38,38,4,1263,4.0,3,2,3,5460.83,1419.82,9,14,3,2,0,3,3,1,0,0,65530.0
1263,yes,non travel,unknown,medical,M, healthcare representative ,yes,no,38,29,1,1264,2.0,3,2,1,5560.83,1445.82,7,19,3,2,0,2,3,1,0,0,66730.0
1264,no,non travel, sales ,life sciences,F, manager ,yes,no,41,6,3,1265,4.0,3,3,4,11325.83,2944.72,3,18,3,3,0,3,3,1,0,0,135910.0
1265,no,travel rarely,unknown,life sciences,M, research scientist ,no,yes,59,3,3,1266,3.0,2,1,4,1814.17,471.68,3,17,3,1,1,6,3,1,0,0,21770.0
1266,no,travel rarely,unknown,medical,F, manager ,no,no,50,1,4,1267,4.0,3,5,4,16264.17,4228.68,3,11,3,3,1,3,2,7,0,6,195170.0
1267,no,travel rarely, research & development ,life sciences,M, research scientist ,no,yes,41,19,2,1268,3.0,3,2,1,4492.84,1168.14,2,16,3,1,2,2,2,1,0,0,53914.11
1268,no,non travel,unknown,unknown,M, manager ,no,no,45,1,3,1269,3.0,4,5,4,16001.67,4160.43,0,11,3,3,1,2,3,24,1,7,192020.0
1269,yes,non travel,unknown,medical,M, manufacturing director ,no,yes,37,10,3,1270,1.0,3,3,3,8373.33,2177.07,6,11,3,2,2,5,3,1,0,0,100480.0
1270,no,non travel,unknown,unknown,M, research scientist ,no,yes,51,38,3,1271,3.0,3,1,4,2269.17,589.98,1,11,3,2,0,0,2,1,0,0,27230.0
1271,yes,travel rarely,unknown,life sciences,M, laboratory technician ,no,no,28,2,4,1272,1.0,3,1,3,2342.59,609.08,2,11,3,3,0,5,1,0,0,0,28111.13
1272,no,travel rarely,unknown,medical,M, sales executive ,no,yes,29,2,3,1273,1.0,2,2,2,5536.67,1439.53,2,19,3,2,2,2,3,0,0,0,66440.0
1273,no,travel rarely, research & development ,medical,M, healthcare representative ,no,yes,31,23,3,1274,2.0,2,2,4,4492.84,1168.14,0,21,3,2,1,2,3,9,7,8,53914.11
1274,no,travel rarely,unknown,medical,F, sales executive ,yes,no,38,7,2,1275,1.0,4,2,1,4670.83,1214.42,1,24,4,3,1,3,3,8,7,7,56050.0
1275,yes,travel frequently,unknown,life sciences,M, laboratory technician ,yes,yes,44,12,3,1276,4.0,3,1,3,2634.17,684.88,3,22,4,4,1,0,1,1,0,0,31610.0
1276,no,non travel,unknown,technical degree,M, research scientist ,no,yes,36,3,3,1277,3.0,3,2,2,4492.84,1168.14,4,12,3,4,0,2,3,8,7,7,53914.11
1277,yes,non travel, research & development ,unknown,M, laboratory technician ,no,yes,18,3,3,1278,3.0,3,1,3,1183.33,307.67,1,13,3,3,0,2,3,0,0,0,14199.96
1278,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,36,18,4,1279,3.0,4,1,4,2342.59,609.08,4,18,3,4,2,2,3,1,0,0,28111.13
1279,no,non travel,unknown,unknown,F, sales representative ,no,no,18,10,3,1280,4.0,2,1,3,1000.0,260.0,1,12,3,1,0,2,3,0,0,0,12000.0
1280,yes,travel rarely,unknown,unknown,F, sales executive ,yes,yes,39,3,2,1281,4.0,3,2,3,4365.0,1134.9,4,18,3,1,0,3,2,1,0,0,52380.0
1281,no,travel rarely, research & development ,unknown,F, healthcare representative ,no,yes,43,15,3,1282,4.0,3,3,1,8320.83,2163.42,8,16,3,1,1,1,2,1,0,0,99850.0
1282,no,travel frequently,unknown,medical,M, sales representative ,no,no,47,4,1,1283,2.0,3,2,3,4492.84,1168.14,3,19,3,1,0,3,3,0,0,0,53914.11
1283,no,travel rarely,unknown,unknown,F, research director ,no,no,42,23,5,1284,1.0,3,4,4,13326.67,3464.93,2,14,3,2,0,2,3,1,0,0,159920.0
1284,no,non travel,unknown,unknown,F, laboratory technician ,no,yes,32,2,3,1285,3.0,3,1,2,1975.0,513.5,1,13,3,3,1,4,3,8,0,7,23700.0
1285,no,travel rarely,unknown,medical,F, manager ,no,yes,48,29,1,1286,1.0,3,3,3,8339.32,2168.22,3,21,4,2,1,3,1,0,0,0,100071.84
1286,no,travel rarely, research & development ,unknown,M, healthcare representative ,no,no,42,2,4,1287,1.0,2,2,4,5650.83,1469.22,3,23,4,2,0,6,3,1,0,0,67810.0
1287,no,non travel,unknown,medical,F, sales executive ,no,yes,36,1,5,1288,4.0,3,2,4,5544.17,1441.48,4,15,3,2,0,6,3,1,0,0,66530.04000000001
1288,yes,travel rarely,unknown,marketing,F, sales representative ,no,no,33,5,3,1289,4.0,3,1,3,2375.83,617.72,1,13,3,2,0,2,3,1,0,0,28510.0
1289,no,non travel, research & development ,medical,F, manufacturing director ,no,yes,46,7,4,1290,3.0,3,2,3,4381.67,1139.23,2,14,3,3,0,2,4,1,0,0,52580.0
1290,yes,travel rarely, sales ,life sciences,F, sales representative ,no,no,21,12,3,1291,3.0,4,1,2,2342.59,609.08,1,15,3,4,0,0,3,1,0,0,28111.08
1291,no,non travel,unknown,technical degree,M, sales representative ,no,yes,30,2,1,1292,3.0,3,1,2,2063.33,536.47,1,18,3,1,1,3,3,1,0,0,24759.96
1292,yes,travel frequently,unknown,unknown,M, research scientist ,yes,no,30,4,3,1293,3.0,3,1,4,1904.17,495.08,9,23,4,3,0,4,3,1,0,0,22850.0
1293,no,travel rarely,unknown,unknown,M, manufacturing director ,no,yes,32,10,4,1294,3.0,3,2,2,3497.5,909.35,2,12,3,4,0,2,2,1,0,1,41970.0
1294,no,travel rarely,unknown,unknown,F, laboratory technician ,no,yes,40,2,3,1295,2.0,2,2,3,2873.33,747.07,6,22,4,2,1,3,3,1,0,0,34479.96
1295,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,28,17,2,1296,3.0,3,2,1,3798.33,987.57,1,12,3,4,1,2,3,10,1,8,45580.0
1296,no,travel frequently,unknown,unknown,M, laboratory technician ,yes,no,38,2,2,1297,4.0,3,1,4,1418.33,368.77,1,23,4,3,1,3,3,1,0,0,17020.0
1297,yes,non travel,unknown,technical degree,M, human resources ,no,yes,19,2,2,1298,1.0,2,1,4,2136.67,555.53,1,12,3,3,0,3,4,1,0,0,25640.0
1298,no,travel rarely,unknown,unknown,M, manager ,no,yes,57,29,3,1299,1.0,2,4,4,12783.92,3323.82,3,12,3,3,1,3,2,1,0,0,153407.07
1299,no,travel rarely,unknown,medical,F, manufacturing director ,no,yes,47,2,2,1300,1.0,3,2,4,4225.0,1098.5,5,13,3,3,3,2,3,5,0,4,50700.0
1300,no,travel rarely,unknown,life sciences,F, laboratory technician ,no,no,54,8,4,1301,3.0,3,2,3,3150.0,819.0,7,11,3,3,0,3,3,1,0,0,37800.0
1301,yes,travel frequently,unknown,unknown,M, healthcare representative ,no,yes,31,42,3,1302,4.0,3,3,3,8186.67,2128.53,3,12,3,1,0,2,3,1,0,0,98240.0
1302,yes,travel frequently,unknown,marketing,M, sales representative ,yes,no,18,5,3,1303,2.0,3,1,2,1565.0,406.9,1,14,3,4,0,3,3,0,0,0,18780.0
1303,no,non travel,unknown,other,M, sales executive ,no,yes,40,28,3,1304,3.0,1,3,1,8339.32,2168.22,3,15,3,3,1,2,3,1,0,1,100071.84
1304,no,non travel,unknown,unknown,M, sales executive ,no,yes,26,29,2,1305,1.0,3,2,3,4492.84,1168.14,5,12,3,1,2,5,3,0,0,0,53914.11
1305,yes,travel rarely, research & development ,unknown,M, laboratory technician ,yes,yes,26,24,3,1306,3.0,1,1,4,1950.0,507.0,1,18,3,2,0,3,1,1,0,0,23400.0
1306,no,non travel,unknown,unknown,F, healthcare representative ,no,yes,38,10,3,1307,3.0,3,2,3,4492.84,1168.14,3,19,3,3,1,4,3,1,0,0,53914.08
1307,no,non travel,unknown,other,M, laboratory technician ,no,yes,24,17,2,1308,4.0,2,1,2,1772.5,460.85,1,21,4,4,1,2,3,1,0,0,21270.0
1308,yes,travel frequently,unknown,unknown,M, sales representative ,no,yes,30,12,4,1309,2.0,2,1,1,1694.17,440.48,1,18,3,3,1,2,4,1,0,0,20330.0
1309,no,travel rarely,unknown,marketing,M, sales executive ,no,no,37,2,3,1310,4.0,3,2,3,8001.67,2080.43,4,11,3,3,1,3,2,3,1,0,96020.0
1310,no,travel rarely, research & development ,life sciences,F, research scientist ,no,yes,20,1,3,1311,4.0,2,1,2,2342.59,609.08,1,13,3,4,0,0,4,1,0,0,28111.13
1311,no,non travel,unknown,other,M, research director ,no,no,43,14,4,1312,2.0,2,4,4,13855.83,3602.52,4,14,3,3,1,3,3,1,0,0,166270.0
1312,no,non travel,unknown,life sciences,F, research scientist ,no,yes,38,27,1,1313,3.0,3,1,1,2342.59,609.08,3,17,3,4,0,3,2,0,0,0,28111.13
1313,no,non travel, sales ,marketing,M, sales executive ,no,no,33,8,4,1314,3.0,3,2,3,4492.84,1168.14,0,12,3,4,0,3,3,5,1,2,53914.11
1314,no,non travel,unknown,unknown,F, research scientist ,no,no,30,3,3,1315,3.0,3,1,3,1735.83,451.32,1,20,4,3,1,2,3,1,0,0,20830.0
1315,no,non travel, sales ,medical,F, sales executive ,no,no,29,44,2,1316,2.0,3,2,3,4492.84,1168.14,1,14,3,1,1,5,2,6,1,2,53914.11
1316,yes,non travel,unknown,medical,M, research scientist ,no,yes,20,10,1,1317,4.0,3,1,3,84083.0,218.62,1,11,3,4,0,5,3,1,1,1,10090.0
1317,no,non travel,unknown,unknown,M, laboratory technician ,no,no,35,20,3,1318,4.0,2,1,3,2342.59,609.08,1,18,3,3,2,3,3,1,0,0,28111.08
1318,no,non travel,unknown,life sciences,M, research scientist ,no,yes,37,10,2,1319,4.0,4,1,4,2342.59,609.08,3,17,3,1,0,2,3,1,0,0,28111.13
1319,no,non travel,unknown,unknown,F, manufacturing director ,yes,yes,38,1,3,1320,3.0,3,3,3,6550.83,1703.22,4,14,3,4,0,4,3,1,0,0,78610.0
1320,no,non travel,unknown,unknown,M, sales representative ,no,no,29,10,3,1321,3.0,3,1,3,2201.67,572.43,1,11,3,3,0,6,3,1,0,0,26420.0
1321,no,non travel,unknown,unknown,F, healthcare representative ,no,yes,35,2,4,1322,4.0,3,2,1,4492.84,1168.14,2,11,3,1,1,2,4,1,0,0,53914.11
1322,no,travel rarely,unknown,medical,M, research scientist ,yes,yes,38,2,5,1323,4.0,3,1,3,2342.59,609.08,6,13,3,2,1,0,1,1,0,1,28111.08
1323,no,travel rarely,unknown,life sciences,F, manufacturing director ,no,yes,34,8,5,1324,2.0,3,2,1,4267.5,1109.55,3,14,3,3,1,3,3,0,0,0,51210.0
1324,yes,non travel,unknown,life sciences,M, laboratory technician ,yes,no,23,6,3,1325,3.0,4,1,1,2342.59,609.08,1,21,4,3,2,2,3,0,0,0,28111.08
1325,no,non travel,unknown,life sciences,M, laboratory technician ,no,no,24,9,3,1326,3.0,2,1,2,2245.0,583.7,1,11,3,3,3,4,3,1,0,0,26940.0
1326,yes,travel rarely,unknown,life sciences,F, laboratory technician ,no,yes,29,1,2,1327,2.0,2,1,1,2342.59,609.08,1,11,3,4,1,1,3,1,0,0,28111.13
1327,no,travel frequently,unknown,medical,M, laboratory technician ,no,yes,40,16,4,1328,1.0,2,2,3,4245.0,1103.7,6,14,3,4,0,6,3,1,0,0,50940.0
1328,no,travel rarely, research & development ,unknown,F, manufacturing director ,no,yes,30,2,3,1329,3.0,2,2,4,4492.84,1168.14,5,24,4,2,0,4,2,0,0,0,53914.11
1329,no,non travel,unknown,unknown,F, research scientist ,no,yes,45,2,3,1330,2.0,2,1,3,1895.0,492.7,1,14,3,4,0,3,3,1,0,0,22740.0
1330,no,non travel,unknown,medical,M, research scientist ,no,yes,27,3,3,1331,4.0,3,1,4,2342.59,609.08,1,11,3,3,3,6,2,0,0,0,28111.13
1331,no,non travel,unknown,marketing,M, sales executive ,no,yes,37,16,4,1332,4.0,2,2,3,4492.84,1168.14,4,19,3,4,2,2,3,1,0,0,53914.11
1332,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,32,1,3,1333,4.0,3,1,4,1928.33,501.37,0,12,3,2,1,2,3,3,0,2,23140.0
1333,no,travel rarely,unknown,marketing,M, sales executive ,no,yes,53,8,3,1334,1.0,3,4,4,12783.92,3323.82,5,14,3,3,1,3,3,2,2,2,153407.07
1334,no,non travel,unknown,unknown,M, sales executive ,yes,no,37,19,2,1335,4.0,3,3,2,8339.32,2168.22,1,13,3,4,0,2,3,10,0,9,100071.84
1335,yes,travel rarely,unknown,unknown,M, laboratory technician ,no,yes,32,25,4,1336,1.0,3,1,4,2342.59,609.08,1,24,4,3,0,2,1,1,0,1,28111.13
1336,yes,travel frequently,unknown,unknown,M, laboratory technician ,no,yes,58,2,1,1337,4.0,2,1,4,1983.33,515.67,9,14,3,4,1,3,2,1,0,0,23800.0
1337,no,travel rarely,unknown,unknown,F, manufacturing director ,no,no,43,8,3,1338,1.0,3,2,2,4492.84,1168.14,4,21,4,3,1,2,4,1,0,0,53914.11
1338,yes,travel rarely, research & development ,other,F, research scientist ,no,no,21,18,1,1339,4.0,3,1,4,2342.59,609.08,1,19,3,1,0,3,2,1,0,0,28111.13
1339,no,non travel,unknown,life sciences,M, laboratory technician ,no,yes,34,48,3,1340,4.0,3,1,2,1673.33,435.07,1,14,3,2,2,3,3,1,1,0,20080.0
1340,no,non travel,unknown,unknown,F, healthcare representative ,no,no,58,5,3,1341,3.0,2,3,2,8793.33,2286.27,2,13,3,4,1,3,3,6,0,4,105520.0
1341,no,non travel,unknown,medical,M, research scientist ,no,no,48,20,4,1342,4.0,3,1,3,1882.5,489.45,4,17,3,1,2,2,2,0,0,0,22590.0
1342,no,non travel,unknown,life sciences,F, laboratory technician ,no,yes,32,1,3,1343,3.0,2,1,2,2342.59,609.08,6,20,3,3,0,3,3,3,0,2,28111.13
1343,yes,non travel,unknown,marketing,M, sales representative ,yes,no,25,19,2,1344,3.0,2,1,2,2010.83,522.82,1,18,3,3,3,2,3,1,0,0,24130.0
1344,no,non travel, sales ,marketing,M, sales executive ,no,yes,40,10,4,1345,1.0,2,3,2,8339.32,2168.22,2,12,3,2,1,2,2,1,0,0,100071.84
1345,yes,non travel,unknown,other,M, sales representative ,yes,no,19,21,3,1346,4.0,2,1,2,1767.5,459.55,1,13,3,2,0,3,4,1,0,0,21210.0
1346,yes,travel rarely, research & development ,technical degree,M, laboratory technician ,no,no,20,4,3,1347,1.0,3,1,1,2342.59,609.08,1,19,3,2,0,2,3,1,0,0,28111.13
1347,no,travel rarely,unknown,unknown,F, healthcare representative ,no,yes,33,1,3,1348,2.0,2,2,4,4492.84,1168.14,0,14,3,1,0,3,3,5,1,4,53914.11
1348,yes,travel rarely,unknown,unknown,M, research scientist ,no,no,58,2,3,1349,4.0,3,1,3,2065.83,537.12,4,24,4,1,0,4,3,1,0,0,24790.0
1349,yes,non travel,unknown,unknown,F, sales executive ,no,yes,40,24,3,1350,2.0,4,4,2,10995.0,2858.7,4,16,3,4,0,2,2,1,0,0,131940.0
1350,yes,travel rarely,unknown,unknown,F, research scientist ,yes,yes,29,10,3,1351,4.0,2,1,1,2342.59,609.08,6,20,4,3,0,5,3,0,0,0,28111.13
1351,no,travel rarely,unknown,life sciences,F, sales executive ,yes,no,47,18,2,1352,4.0,3,2,4,3469.17,901.98,1,17,3,3,0,0,3,9,0,7,41630.04
1352,no,non travel,unknown,unknown,M, research scientist ,no,yes,18,5,2,1353,2.0,3,1,4,2342.59,609.08,1,15,3,4,0,2,3,0,0,0,28111.13
1353,yes,non travel,unknown,medical,F, research scientist ,yes,no,20,16,3,1354,4.0,2,1,1,2166.67,563.33,1,15,3,1,0,2,3,1,0,0,26000.0
1354,no,non travel,unknown,unknown,M, manager ,no,yes,42,5,2,1355,4.0,3,5,3,15252.5,3965.65,6,13,3,2,0,3,4,1,0,0,183030.0
1355,no,travel rarely, research & development ,unknown,M, laboratory technician ,no,yes,50,9,3,1356,1.0,3,1,4,1983.33,515.67,4,18,3,2,0,5,3,1,0,0,23799.96
1356,yes,travel rarely,unknown,medical,F, healthcare representative ,no,yes,37,11,2,1357,1.0,1,2,2,3980.83,1035.02,5,15,3,1,0,2,1,1,0,0,47770.0
1357,no,non travel,unknown,life sciences,M, sales executive ,yes,no,38,3,4,1358,2.0,3,2,4,4492.84,1168.14,8,12,3,3,0,1,3,1,0,0,53914.08
1358,yes,non travel,unknown,unknown,M, laboratory technician ,no,yes,36,15,3,1359,1.0,3,2,3,4492.84,1168.14,7,14,3,2,1,3,2,1,0,0,53914.11
1359,no,travel rarely, sales ,medical,M, sales representative ,no,yes,28,10,1,1360,4.0,3,1,2,87667.0,227.93,1,22,4,2,0,5,3,1,0,0,10520.0
1360,no,non travel,unknown,unknown,M, sales executive ,no,yes,43,25,3,1361,3.0,2,3,4,8339.32,2168.22,5,13,3,3,1,5,3,1,0,0,100071.84
1361,yes,travel rarely, research & development ,unknown,F, laboratory technician ,no,yes,21,10,3,1362,3.0,2,1,1,2342.59,609.08,1,13,3,1,0,6,2,1,1,0,28111.13
1362,yes,travel rarely,unknown,unknown,M, research scientist ,no,no,51,4,4,1363,1.0,3,1,3,2050.83,533.22,9,12,3,3,3,2,4,10,2,7,24610.0
1363,no,non travel, sales ,unknown,F, sales executive ,yes,no,37,10,4,1364,4.0,2,2,4,4492.84,1168.14,2,14,3,3,3,5,3,1,0,0,53914.11
1364,yes,non travel, research & development ,medical,M, laboratory technician ,no,no,28,1,3,1365,1.0,2,1,2,2163.33,562.47,1,15,3,1,2,2,3,1,0,0,25960.0
1365,yes,non travel,unknown,unknown,M, sales executive ,yes,yes,50,1,4,1366,4.0,3,2,3,3940.0,1024.4,3,14,3,4,0,4,3,0,0,0,47280.0
1366,no,non travel,unknown,unknown,M, research scientist ,no,yes,34,3,4,1367,3.0,2,1,4,2342.59,609.08,3,17,3,4,3,2,3,0,0,0,28111.13
1367,no,travel rarely,unknown,marketing,M, sales executive ,no,yes,38,2,2,1368,4.0,3,3,2,6125.83,1592.72,7,16,3,3,0,2,3,1,0,0,73510.0
1368,no,non travel,unknown,unknown,M, laboratory technician ,no,no,42,29,3,1369,2.0,1,2,4,4492.84,1168.14,4,19,3,1,0,3,3,1,0,0,53914.11
1369,yes,non travel,unknown,unknown,M, laboratory technician ,no,yes,18,8,1,1370,3.0,3,1,3,2342.59,609.08,1,12,3,4,0,0,3,0,0,0,28111.13
1370,no,non travel,unknown,unknown,M, laboratory technician ,yes,no,41,12,4,1371,2.0,3,1,4,3971.67,1032.63,3,11,3,1,1,4,3,1,0,0,47660.0
1371,no,travel rarely, research & development ,medical,M, laboratory technician ,no,yes,35,1,4,1372,4.0,2,1,3,1881.67,489.23,6,12,3,2,1,2,3,8,1,7,22580.0
1372,no,non travel, sales ,unknown,F, sales representative ,no,yes,32,2,1,1373,3.0,3,1,1,2355.83,612.52,1,12,3,3,3,3,3,1,0,0,28270.0
1373,yes,non travel,unknown,life sciences,M, research scientist ,yes,yes,22,3,4,1374,3.0,2,1,4,2377.5,618.15,0,11,3,2,1,5,3,0,0,0,28530.0
1374,no,non travel,unknown,unknown,M, research scientist ,no,yes,44,26,3,1375,4.0,1,1,3,1908.33,496.17,2,13,3,4,0,3,3,0,0,0,22900.0
1375,yes,non travel,unknown,life sciences,M, research scientist ,no,yes,41,5,2,1376,1.0,2,1,1,1755.83,456.52,6,17,3,1,1,2,1,1,0,0,21070.0
1376,no,travel frequently,unknown,unknown,M, sales executive ,no,no,40,2,4,1377,2.0,3,2,2,4492.84,1168.14,5,12,3,4,3,2,3,0,0,0,53914.11
1377,yes,non travel,unknown,life sciences,F, laboratory technician ,no,yes,24,17,2,1378,4.0,3,1,2,1841.67,478.83,1,13,3,1,1,3,1,1,0,0,22100.0
1378,no,travel frequently,unknown,medical,F, research director ,yes,no,42,26,5,1379,1.0,3,3,1,10992.5,2858.05,3,17,3,3,0,6,3,1,0,0,131910.0
1379,no,non travel, research & development ,medical,M, manager ,no,yes,49,4,2,1380,1.0,2,5,3,15943.72,4145.37,2,13,3,3,1,2,4,1,0,0,191324.62
1380,no,travel rarely,unknown,technical degree,M, laboratory technician ,no,yes,48,2,2,1381,4.0,4,1,2,2342.59,609.08,5,11,3,3,0,4,2,1,0,0,28111.08
1381,no,travel rarely, research & development ,unknown,M, healthcare representative ,no,yes,29,7,3,1382,3.0,3,2,4,4492.84,1168.14,1,11,3,2,2,2,3,6,1,0,53914.11
1382,no,non travel, research & development ,life sciences,M, research director ,no,yes,48,1,3,1383,4.0,2,5,4,15220.83,3957.42,6,12,3,3,0,3,4,1,0,0,182650.0
1383,no,non travel,unknown,technical degree,F, research scientist ,no,yes,34,20,3,1384,3.0,4,1,3,2342.59,609.08,0,17,3,4,0,5,2,1,0,0,28111.13
1384,no,non travel,unknown,life sciences,F, research scientist ,no,yes,19,25,3,1385,2.0,4,1,4,2342.59,609.08,1,12,3,4,0,2,3,1,0,1,28111.13
1385,no,non travel,unknown,unknown,M, research scientist ,no,no,23,1,2,1386,4.0,3,1,3,2342.59,609.08,1,22,4,4,1,2,3,1,0,1,28111.13
1386,yes,travel frequently,unknown,unknown,M, sales representative ,yes,yes,25,32,1,1387,3.0,1,1,4,93167.0,242.23,1,14,3,4,0,4,3,1,1,0,1118004.0
1387,no,non travel,unknown,medical,F, research scientist ,yes,no,42,34,4,1388,2.0,4,2,2,1976.67,513.93,6,16,3,4,0,2,3,1,0,0,23720.0
1388,no,travel frequently,unknown,medical,F, laboratory technician ,no,no,51,6,2,1389,2.0,2,1,3,2365.0,614.9,0,14,3,2,0,6,2,7,7,7,28380.0
1389,no,travel frequently,unknown,medical,F, manager ,no,no,45,25,3,1390,2.0,3,5,2,15050.83,3913.22,3,22,4,3,0,4,3,0,0,0,180610.0
1390,no,non travel,unknown,medical,F, sales representative ,no,yes,27,11,3,1391,3.0,4,1,4,2342.59,609.08,8,14,3,2,1,4,3,1,0,0,28111.13
1391,no,non travel,unknown,unknown,F, laboratory technician ,no,no,18,1,3,1392,4.0,3,1,4,1342.5,349.05,1,15,3,3,0,5,4,0,0,0,16110.0
1392,yes,travel frequently,unknown,unknown,F, sales representative ,no,yes,31,2,3,1393,3.0,2,1,4,2342.59,609.08,7,14,3,3,0,3,4,1,0,0,28111.13
1393,yes,travel frequently,unknown,life sciences,F, sales representative ,no,no,31,1,4,1394,2.0,1,1,3,2342.59,609.08,1,12,3,2,0,3,3,1,0,0,28111.13
1394,yes,travel rarely,unknown,life sciences,F, research scientist ,no,no,31,8,3,1395,1.0,2,1,2,2342.59,609.08,1,12,3,3,0,3,4,1,0,0,28111.13
1395,no,travel rarely,unknown,life sciences,M, laboratory technician ,no,no,27,11,1,1396,2.0,3,1,1,2342.59,609.08,0,14,3,2,0,3,4,5,1,4,28111.13
1396,yes,non travel,unknown,unknown,F, laboratory technician ,yes,yes,39,2,3,1397,1.0,2,1,1,2342.59,609.08,2,23,4,2,0,2,4,1,0,0,28111.13
1397,no,travel frequently,unknown,marketing,F, sales executive ,no,no,44,1,5,1398,1.0,3,2,3,3973.33,1033.07,7,12,3,3,1,4,2,1,0,0,47680.0
1398,no,non travel, research & development ,unknown,M, research scientist ,no,no,30,25,3,1399,4.0,3,1,3,1061.67,276.03,1,13,3,2,2,2,2,1,0,0,12740.0
1399,no,travel rarely,unknown,life sciences,M, sales representative ,no,yes,35,26,1,1400,4.0,3,1,3,2003.33,520.87,1,13,3,1,1,3,3,1,0,0,24040.0
1400,yes,travel frequently,unknown,unknown,M, laboratory technician ,no,no,24,9,3,1401,2.0,3,1,1,2342.59,609.08,2,11,3,3,0,2,2,0,0,0,28111.13
1401,no,non travel,unknown,unknown,F, sales representative ,no,yes,24,13,2,1402,4.0,3,1,2,1694.17,440.48,1,13,3,3,1,2,3,1,0,0,20330.0
1402,yes,non travel,unknown,medical,M, laboratory technician ,no,yes,28,2,2,1403,3.0,2,1,1,2134.17,554.88,7,11,3,3,0,2,2,0,0,0,25610.0
1403,no,travel rarely,unknown,life sciences,M, research scientist ,no,no,28,1,3,1404,1.0,2,1,3,1302.5,338.65,1,14,3,4,1,2,1,1,0,0,15630.0
1404,no,non travel,unknown,unknown,M, healthcare representative ,no,yes,33,8,5,1405,4.0,3,2,3,5323.33,1384.07,2,17,3,1,0,6,3,0,0,0,63879.96
1405,no,travel rarely,unknown,unknown,F, manufacturing director ,no,no,39,6,3,1406,2.0,3,3,2,6980.0,1814.8,4,18,3,4,0,3,3,2,2,2,83760.0
1406,no,non travel,unknown,medical,M, laboratory technician ,no,yes,42,2,3,1407,3.0,2,1,2,4034.17,1048.88,4,14,3,2,1,3,3,1,0,0,48410.0
1407,no,travel rarely,unknown,unknown,M, research scientist ,no,no,29,9,3,1408,3.0,4,1,3,2342.59,609.08,6,18,3,1,2,2,2,1,0,0,28111.13
1408,no,travel rarely,unknown,unknown,M, laboratory technician ,no,no,35,1,3,1409,4.0,2,1,1,2342.59,609.08,1,19,3,2,0,3,3,3,1,2,28111.13
1409,yes,travel rarely,unknown,unknown,F, laboratory technician ,no,yes,35,14,3,1410,4.0,3,1,1,1728.33,449.37,1,12,3,4,1,2,3,1,0,0,20739.96
1410,no,non travel,unknown,medical,M, research scientist ,no,no,34,13,4,1411,4.0,3,1,4,2476.67,643.93,1,13,3,3,0,4,3,1,0,0,29720.0
1411,no,travel rarely,unknown,unknown,F, research scientist ,no,yes,26,3,3,1412,1.0,3,1,4,2342.59,609.08,1,21,4,1,0,5,3,1,0,0,28111.13
1412,no,travel rarely,unknown,life sciences,F, sales executive ,no,yes,36,1,4,1413,2.0,3,2,3,5679.17,1476.58,6,13,3,1,0,5,3,1,0,0,68150.0
1413,no,non travel,unknown,marketing,M, manager ,yes,no,50,24,3,1414,4.0,3,5,3,15943.72,4145.37,4,16,3,3,1,2,3,1,0,0,191324.62
1414,no,travel rarely,unknown,unknown,M, manager ,no,no,42,9,2,1415,4.0,2,5,4,15943.72,4145.37,8,22,4,4,0,2,3,1,0,1,191324.62
1415,no,non travel,unknown,life sciences,M, laboratory technician ,no,no,35,7,2,1416,3.0,2,1,4,2241.67,582.83,1,18,3,4,1,5,2,1,0,1,26900.04
1416,no,travel rarely,unknown,life sciences,M, manager ,no,no,46,1,4,1417,4.0,4,4,1,14639.17,3806.18,1,15,3,2,0,5,1,26,0,12,175670.0
1417,yes,travel frequently, sales ,medical,F, sales representative ,yes,yes,18,3,2,1418,2.0,3,1,4,1307.5,339.95,1,12,3,3,0,2,4,0,0,0,15690.0
1418,no,non travel,unknown,unknown,M, sales executive ,yes,yes,29,5,3,1419,1.0,2,2,2,3489.17,907.18,1,13,3,2,1,3,2,10,0,9,41870.0
1419,no,non travel,unknown,life sciences,F, sales executive ,no,yes,31,5,4,1420,1.0,3,2,4,4492.84,1168.14,1,11,3,1,2,2,3,10,0,2,53914.11
1420,no,travel rarely,unknown,unknown,M, sales executive ,no,yes,41,23,2,1421,4.0,3,3,3,8339.32,2168.22,3,16,3,4,0,2,3,2,0,2,100071.84
1421,no,travel rarely,unknown,unknown,F, laboratory technician ,no,yes,38,4,2,1422,4.0,3,1,3,2755.0,716.3,7,19,3,4,1,5,3,0,0,0,33060.0
1422,yes,travel rarely,unknown,life sciences,M, laboratory technician ,no,yes,32,2,4,1423,4.0,3,1,2,1160.83,301.82,1,12,3,1,0,2,3,1,0,0,13930.0
