,attrition,businesstravel,department,educationfield,gender,jobrole,overtime,remotework,age,distancefromhome,education,employeenumber,environmentsatisfaction,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,trainingtimeslastyear,worklifebalance,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,salary
1282,No,travel frequently,,Medical,M, sales representative ,No,no,47,4,1,1283,1,3,2,3,4492.84,11681.39,3,19,3.0,1,0,3,3.0,0,0,0,53914.11
1283,No,travel rarely,,,F, research director ,No,no,42,23,5,1284,1,3,4,4,13326.67,34649.33,2,14,3.0,2,0,2,3.0,1,0,0,159920.0
1284,No,,,,F, laboratory technician ,No,yes,32,2,3,1285,1,3,1,2,1975.0,5135.0,1,13,,3,1,4,3.0,8,0,7,23700.0
1285,No,travel rarely,,Medical,F, manager ,,yes,48,29,1,1286,1,3,3,3,8339.32,21682.23,3,21,4.0,2,1,3,1.0,0,0,0,100071.84
1286,No,travel rarely, Research & Development ,,M, healthcare representative ,,no,42,2,4,1287,1,2,2,4,5650.83,14692.17,3,23,4.0,2,0,6,3.0,1,0,0,67810.0
1287,No,non travel,,Medical,F, sales executive ,,yes,36,1,5,1288,1,3,2,4,5544.17,14414.83,4,15,,2,0,6,3.0,1,0,0,66530.04000000001
1288,Yes,travel rarely,,Marketing,F, sales representative ,,no,33,5,3,1289,1,3,1,3,2375.83,6177.17,1,13,,2,0,2,3.0,1,0,0,28510.0
1289,No,, Research & Development ,Medical,F, manufacturing director ,,yes,46,7,4,1290,1,3,2,3,4381.67,11392.33,2,14,3.0,3,0,2,4.0,1,0,0,52580.0
1290,Yes,travel rarely, Sales ,Life Sciences,F, sales representative ,,no,21,12,3,1291,1,4,1,2,2342.59,6090.75,1,15,3.0,4,0,0,3.0,1,0,0,28111.08
1291,No,,,Technical Degree,M, sales representative ,,yes,30,2,1,1292,1,3,1,2,2063.33,5364.67,1,18,3.0,1,1,3,3.0,1,0,0,24759.96
1292,Yes,travel frequently,,,M, research scientist ,Yes,no,30,4,3,1293,1,3,1,4,1904.17,4950.83,9,23,4.0,3,0,4,3.0,1,0,0,22850.0
1293,No,travel rarely,,,M, manufacturing director ,,yes,32,10,4,1294,1,3,2,2,3497.5,9093.5,2,12,3.0,4,0,2,2.0,1,0,1,41970.0
1294,No,travel rarely,,,F, laboratory technician ,No,yes,40,2,3,1295,1,2,2,3,2873.33,7470.67,6,22,4.0,2,1,3,3.0,1,0,0,34479.96
1295,No,travel rarely,,,M, laboratory technician ,,no,28,17,2,1296,1,3,2,1,3798.33,9875.67,1,12,3.0,4,1,2,,10,1,8,45580.0
1296,No,travel frequently,,,M, laboratory technician ,Yes,no,38,2,2,1297,1,3,1,4,1418.33,3687.67,1,23,4.0,3,1,3,3.0,1,0,0,17020.0
1297,Yes,,,Technical Degree,M, human resources ,No,yes,19,2,2,1298,1,2,1,4,2136.67,5555.33,1,12,3.0,3,0,3,4.0,1,0,0,25640.0
1298,No,travel rarely,,,M, manager ,No,yes,57,29,3,1299,1,2,4,4,12783.92,33238.2,3,12,3.0,3,1,3,2.0,1,0,0,153407.07
1299,No,travel rarely,,Medical,F, manufacturing director ,,yes,47,2,2,1300,1,3,2,4,4225.0,10985.0,5,13,,3,3,2,3.0,5,0,4,50700.0
1300,No,travel rarely,,Life Sciences,F, laboratory technician ,,no,54,8,4,1301,1,3,2,3,3150.0,8190.0,7,11,3.0,3,0,3,3.0,1,0,0,37800.0
1301,Yes,travel frequently,,,M, healthcare representative ,No,yes,31,42,3,1302,4,3,3,3,8186.67,21285.33,3,12,3.0,1,0,2,3.0,1,0,0,98240.0
1302,Yes,travel frequently,,Marketing,M, sales representative ,Yes,no,18,5,3,1303,1,3,1,2,1565.0,4069.0,1,14,3.0,4,0,3,3.0,0,0,0,18780.0
1303,No,,,Other,M, sales executive ,No,yes,40,28,3,1304,1,1,3,1,8339.32,21682.23,3,15,3.0,3,1,2,3.0,1,0,1,100071.84
1304,No,,,,M, sales executive ,,yes,26,29,2,1305,1,3,2,3,4492.84,11681.39,5,12,3.0,1,2,5,3.0,0,0,0,53914.11
1305,Yes,travel rarely, Research & Development ,,M, laboratory technician ,Yes,yes,26,24,3,1306,1,1,1,4,1950.0,5070.0,1,18,3.0,2,0,3,1.0,1,0,0,23400.0
1306,No,,,,F, healthcare representative ,No,yes,38,10,3,1307,1,3,2,3,4492.84,11681.39,3,19,3.0,3,1,4,,1,0,0,53914.08
1307,No,,,Other,M, laboratory technician ,No,yes,24,17,2,1308,1,2,1,2,1772.5,4608.5,1,21,4.0,4,1,2,3.0,1,0,0,21270.0
1308,Yes,travel frequently,,,M, sales representative ,No,yes,30,12,4,1309,1,2,1,1,1694.17,4404.83,1,18,3.0,3,1,2,4.0,1,0,0,20330.0
1309,No,travel rarely,,Marketing,M, sales executive ,,no,37,2,3,1310,1,3,2,3,8001.67,20804.33,4,11,3.0,3,1,3,2.0,3,1,0,96020.0
1310,No,travel rarely, Research & Development ,Life Sciences,F, research scientist ,No,yes,20,1,3,1311,1,2,1,2,2342.59,6090.75,1,13,,4,0,0,4.0,1,0,0,28111.13
1311,No,,,Other,M, research director ,,no,43,14,4,1312,1,2,4,4,13855.83,36025.17,4,14,3.0,3,1,3,,1,0,0,166270.0
1312,No,,,Life Sciences,F, research scientist ,No,yes,38,27,1,1313,1,3,1,1,2342.59,6090.75,3,17,3.0,4,0,3,2.0,0,0,0,28111.13
1313,No,, Sales ,Marketing,M, sales executive ,,no,33,8,4,1314,1,3,2,3,4492.84,11681.39,0,12,3.0,4,0,3,3.0,5,1,2,53914.11
1314,No,,,,F, research scientist ,No,no,30,3,3,1315,1,3,1,3,1735.83,4513.17,1,20,4.0,3,1,2,,1,0,0,20830.0
1315,No,, Sales ,Medical,F, sales executive ,No,no,29,44,2,1316,1,3,2,3,4492.84,11681.39,1,14,3.0,1,1,5,2.0,6,1,2,53914.11
1316,Yes,,,Medical,M, research scientist ,,yes,20,10,1,1317,1,3,1,3,84083.0,2186.17,1,11,3.0,4,0,5,3.0,1,1,1,10090.0
1317,No,non travel,,,M, laboratory technician ,No,no,35,20,3,1318,2,2,1,3,2342.59,6090.75,1,18,3.0,3,2,3,3.0,1,0,0,28111.08
1318,No,,,Life Sciences,M, research scientist ,No,yes,37,10,2,1319,1,4,1,4,2342.59,6090.75,3,17,3.0,1,0,2,,1,0,0,28111.13
1319,No,,,,F, manufacturing director ,Yes,yes,38,1,3,1320,1,3,3,3,6550.83,17032.17,4,14,,4,0,4,,1,0,0,78610.0
1320,No,,,,M, sales representative ,No,no,29,10,3,1321,1,3,1,3,2201.67,5724.33,1,11,3.0,3,0,6,,1,0,0,26420.0
1321,No,,,,F, healthcare representative ,No,yes,35,2,4,1322,1,3,2,1,4492.84,11681.39,2,11,3.0,1,1,2,4.0,1,0,0,53914.11
1322,No,travel rarely,,Medical,M, research scientist ,Yes,yes,38,2,5,1323,1,3,1,3,2342.59,6090.75,6,13,3.0,2,1,0,1.0,1,0,1,28111.08
1323,No,travel rarely,,Life Sciences,F, manufacturing director ,No,yes,34,8,5,1324,1,3,2,1,4267.5,11095.5,3,14,3.0,3,1,3,,0,0,0,51210.0
1324,Yes,,,Life Sciences,M, laboratory technician ,Yes,no,23,6,3,1325,1,4,1,1,2342.59,6090.75,1,21,4.0,3,2,2,3.0,0,0,0,28111.08
1325,No,,,Life Sciences,M, laboratory technician ,No,no,24,9,3,1326,1,2,1,2,2245.0,5837.0,1,11,3.0,3,3,4,3.0,1,0,0,26940.0
1326,Yes,travel rarely,,Life Sciences,F, laboratory technician ,,yes,29,1,2,1327,1,2,1,1,2342.59,6090.75,1,11,3.0,4,1,1,3.0,1,0,0,28111.13
1327,No,travel frequently,,Medical,M, laboratory technician ,No,yes,40,16,4,1328,1,2,2,3,4245.0,11037.0,6,14,3.0,4,0,6,3.0,1,0,0,50940.0
1328,No,travel rarely, Research & Development ,,F, manufacturing director ,,yes,30,2,3,1329,1,2,2,4,4492.84,11681.39,5,24,4.0,2,0,4,2.0,0,0,0,53914.11
1329,No,,,,F, research scientist ,No,yes,45,2,3,1330,1,2,1,3,1895.0,4927.0,1,14,3.0,4,0,3,3.0,1,0,0,22740.0
1330,No,,,Medical,M, research scientist ,,yes,27,3,3,1331,1,3,1,4,2342.59,6090.75,1,11,3.0,3,3,6,2.0,0,0,0,28111.13
1331,No,,,Marketing,M, sales executive ,,yes,37,16,4,1332,1,2,2,3,4492.84,11681.39,4,19,,4,2,2,3.0,1,0,0,53914.11
1332,No,,,Life Sciences,M, laboratory technician ,No,yes,32,1,3,1333,1,3,1,4,1928.33,5013.67,0,12,,2,1,2,3.0,3,0,2,23140.0
1333,No,travel rarely,,Marketing,M, sales executive ,,yes,53,8,3,1334,1,3,4,4,12783.92,33238.2,5,14,3.0,3,1,3,3.0,2,2,2,153407.07
1334,No,,,,M, sales executive ,Yes,no,37,19,2,1335,2,3,3,2,8339.32,21682.23,1,13,3.0,4,0,2,3.0,10,0,9,100071.84
1335,Yes,travel rarely,,,M, laboratory technician ,,yes,32,25,4,1336,1,3,1,4,2342.59,6090.75,1,24,4.0,3,0,2,1.0,1,0,1,28111.13
1336,Yes,travel frequently,,,M, laboratory technician ,,yes,58,2,1,1337,1,2,1,4,1983.33,5156.67,9,14,3.0,4,1,3,2.0,1,0,0,23800.0
1337,No,travel rarely,,,F, manufacturing director ,No,no,43,8,3,1338,1,3,2,2,4492.84,11681.39,4,21,4.0,3,1,2,4.0,1,0,0,53914.11
1338,Yes,travel rarely, Research & Development ,Other,F, research scientist ,No,no,21,18,1,1339,1,3,1,4,2342.59,6090.75,1,19,,1,0,3,2.0,1,0,0,28111.13
1339,No,,,Life Sciences,M, laboratory technician ,No,yes,34,48,3,1340,4,3,1,2,1673.33,4350.67,1,14,3.0,2,2,3,3.0,1,1,0,20080.0
1340,No,,,,F, healthcare representative ,,no,58,5,3,1341,1,2,3,2,8793.33,22862.67,2,13,,4,1,3,3.0,6,0,4,105520.0
1341,No,,,Medical,M, research scientist ,,no,48,20,4,1342,1,3,1,3,1882.5,4894.5,4,17,3.0,1,2,2,2.0,0,0,0,22590.0
1342,No,non travel,,Life Sciences,F, laboratory technician ,No,yes,32,1,3,1343,1,2,1,2,2342.59,6090.75,6,20,,3,0,3,3.0,3,0,2,28111.13
1343,Yes,,,Marketing,M, sales representative ,Yes,no,25,19,2,1344,1,2,1,2,2010.83,5228.17,1,18,,3,3,2,3.0,1,0,0,24130.0
1344,No,, Sales ,Marketing,M, sales executive ,No,yes,40,10,4,1345,1,2,3,2,8339.32,21682.23,2,12,3.0,2,1,2,2.0,1,0,0,100071.84
1345,Yes,,,Other,M, sales representative ,Yes,no,19,21,3,1346,1,2,1,2,1767.5,4595.5,1,13,3.0,2,0,3,4.0,1,0,0,21210.0
1346,Yes,travel rarely, Research & Development ,Technical Degree,M, laboratory technician ,,no,20,4,3,1347,1,3,1,1,2342.59,6090.75,1,19,3.0,2,0,2,3.0,1,0,0,28111.13
1347,No,travel rarely,,,F, healthcare representative ,,yes,33,1,3,1348,1,2,2,4,4492.84,11681.39,0,14,3.0,1,0,3,3.0,5,1,4,53914.11
1348,Yes,travel rarely,,,M, research scientist ,No,no,58,2,3,1349,1,3,1,3,2065.83,5371.17,4,24,4.0,1,0,4,3.0,1,0,0,24790.0
1349,Yes,non travel,,,F, sales executive ,,yes,40,24,3,1350,1,4,4,2,10995.0,28587.0,4,16,3.0,4,0,2,2.0,1,0,0,131940.0
1350,Yes,travel rarely,,,F, research scientist ,Yes,yes,29,10,3,1351,1,2,1,1,2342.59,6090.75,6,20,4.0,3,0,5,3.0,0,0,0,28111.13
1351,No,travel rarely,,Life Sciences,F, sales executive ,Yes,no,47,18,2,1352,1,3,2,4,3469.17,9019.83,1,17,3.0,3,0,0,3.0,9,0,7,41630.04
1352,No,,,,M, research scientist ,No,yes,18,5,2,1353,1,3,1,4,2342.59,6090.75,1,15,3.0,4,0,2,3.0,0,0,0,28111.13
1353,Yes,,,Medical,F, research scientist ,Yes,no,20,16,3,1354,1,2,1,1,2166.67,5633.33,1,15,3.0,1,0,2,3.0,1,0,0,26000.0
1354,No,,,,M, manager ,No,yes,42,5,2,1355,1,3,5,3,15252.5,39656.5,6,13,3.0,2,0,3,4.0,1,0,0,183030.0
1355,No,travel rarely, Research & Development ,,M, laboratory technician ,No,yes,50,9,3,1356,1,3,1,4,1983.33,5156.67,4,18,,2,0,5,3.0,1,0,0,23799.96
1356,Yes,travel rarely,,Medical,F, healthcare representative ,No,yes,37,11,2,1357,1,1,2,2,3980.83,10350.17,5,15,3.0,1,0,2,1.0,1,0,0,47770.0
1357,No,,,Life Sciences,M, sales executive ,Yes,no,38,3,4,1358,1,3,2,4,4492.84,11681.39,8,12,3.0,3,0,1,3.0,1,0,0,53914.08
1358,Yes,,,,M, laboratory technician ,,yes,36,15,3,1359,1,3,2,3,4492.84,11681.39,7,14,3.0,2,1,3,2.0,1,0,0,53914.11
1359,No,travel rarely, Sales ,Medical,M, sales representative ,No,yes,28,10,1,1360,1,3,1,2,87667.0,2279.33,1,22,4.0,2,0,5,3.0,1,0,0,10520.0
1360,No,,,,M, sales executive ,No,yes,43,25,3,1361,1,2,3,4,8339.32,21682.23,5,13,3.0,3,1,5,3.0,1,0,0,100071.84
1361,Yes,travel rarely, Research & Development ,,F, laboratory technician ,No,yes,21,10,3,1362,1,2,1,1,2342.59,6090.75,1,13,,1,0,6,2.0,1,1,0,28111.13
1362,Yes,travel rarely,,,M, research scientist ,,no,51,4,4,1363,1,3,1,3,2050.83,5332.17,9,12,,3,3,2,4.0,10,2,7,24610.0
1363,No,, Sales ,,F, sales executive ,Yes,no,37,10,4,1364,1,2,2,4,4492.84,11681.39,2,14,,3,3,5,3.0,1,0,0,53914.11
1364,Yes,, Research & Development ,Medical,M, laboratory technician ,No,no,28,1,3,1365,1,2,1,2,2163.33,5624.67,1,15,,1,2,2,3.0,1,0,0,25960.0
1365,Yes,,,,M, sales executive ,Yes,yes,50,1,4,1366,1,3,2,3,3940.0,10244.0,3,14,3.0,4,0,4,3.0,0,0,0,47280.0
1366,No,,,,M, research scientist ,No,yes,34,3,4,1367,1,2,1,4,2342.59,6090.75,3,17,3.0,4,3,2,3.0,0,0,0,28111.13
1367,No,travel rarely,,Marketing,M, sales executive ,No,yes,38,2,2,1368,1,3,3,2,6125.83,15927.17,7,16,3.0,3,0,2,3.0,1,0,0,73510.0
1368,No,,,,M, laboratory technician ,,no,42,29,3,1369,1,1,2,4,4492.84,11681.39,4,19,3.0,1,0,3,3.0,1,0,0,53914.11
1369,Yes,,,,M, laboratory technician ,No,yes,18,8,1,1370,1,3,1,3,2342.59,6090.75,1,12,3.0,4,0,0,3.0,0,0,0,28111.13
1370,No,,,,M, laboratory technician ,Yes,no,41,12,4,1371,1,3,1,4,3971.67,10326.33,3,11,3.0,1,1,4,,1,0,0,47660.0
1371,No,travel rarely, Research & Development ,Medical,M, laboratory technician ,No,yes,35,1,4,1372,1,2,1,3,1881.67,4892.33,6,12,3.0,2,1,2,3.0,8,1,7,22580.0
1372,No,, Sales ,,F, sales representative ,,yes,32,2,1,1373,1,3,1,1,2355.83,6125.17,1,12,3.0,3,3,3,3.0,1,0,0,28270.0
1373,Yes,,,Life Sciences,M, research scientist ,Yes,yes,22,3,4,1374,1,2,1,4,2377.5,6181.5,0,11,3.0,2,1,5,3.0,0,0,0,28530.0
1374,No,non travel,,,M, research scientist ,No,yes,44,26,3,1375,3,1,1,3,1908.33,4961.67,2,13,,4,0,3,3.0,0,0,0,22900.0
1375,Yes,non travel,,Life Sciences,M, research scientist ,No,yes,41,5,2,1376,1,2,1,1,1755.83,4565.17,6,17,3.0,1,1,2,1.0,1,0,0,21070.0
1376,No,travel frequently,,,M, sales executive ,No,no,40,2,4,1377,1,3,2,2,4492.84,11681.39,5,12,3.0,4,3,2,3.0,0,0,0,53914.11
1377,Yes,,,Life Sciences,F, laboratory technician ,,yes,24,17,2,1378,1,3,1,2,1841.67,4788.33,1,13,3.0,1,1,3,1.0,1,0,0,22100.0
1378,No,travel frequently,,Medical,F, research director ,Yes,no,42,26,5,1379,1,3,3,1,10992.5,28580.5,3,17,3.0,3,0,6,3.0,1,0,0,131910.0
1379,No,, Research & Development ,Medical,M, manager ,,yes,49,4,2,1380,1,2,5,3,15943.72,41453.67,2,13,,3,1,2,4.0,1,0,0,191324.62
1380,No,travel rarely,,Technical Degree,M, laboratory technician ,,yes,48,2,2,1381,1,4,1,2,2342.59,6090.75,5,11,3.0,3,0,4,2.0,1,0,0,28111.08
1381,No,travel rarely, Research & Development ,,M, healthcare representative ,,yes,29,7,3,1382,1,3,2,4,4492.84,11681.39,1,11,3.0,2,2,2,3.0,6,1,0,53914.11
1382,No,, Research & Development ,Life Sciences,M, research director ,No,yes,48,1,3,1383,1,2,5,4,15220.83,39574.17,6,12,3.0,3,0,3,4.0,1,0,0,182650.0
1383,No,,,Technical Degree,F, research scientist ,No,yes,34,20,3,1384,1,4,1,3,2342.59,6090.75,0,17,3.0,4,0,5,2.0,1,0,0,28111.13
1384,No,,,Life Sciences,F, research scientist ,,yes,19,25,3,1385,1,4,1,4,2342.59,6090.75,1,12,3.0,4,0,2,3.0,1,0,1,28111.13
1385,No,,,,M, research scientist ,No,no,23,1,2,1386,1,3,1,3,2342.59,6090.75,1,22,4.0,4,1,2,3.0,1,0,1,28111.13
1386,Yes,travel frequently,,,M, sales representative ,Yes,yes,25,32,1,1387,1,1,1,4,93167.0,2422.33,1,14,,4,0,4,3.0,1,1,0,1118004.0
1387,No,,,Medical,F, research scientist ,Yes,no,42,34,4,1388,1,4,2,2,1976.67,5139.33,6,16,3.0,4,0,2,3.0,1,0,0,23720.0
1388,No,travel frequently,,Medical,F, laboratory technician ,,no,51,6,2,1389,1,2,1,3,2365.0,6149.0,0,14,3.0,2,0,6,2.0,7,7,7,28380.0
1389,No,travel frequently,,Medical,F, manager ,,no,45,25,3,1390,1,3,5,2,15050.83,39132.17,3,22,4.0,3,0,4,3.0,0,0,0,180610.0
1390,No,,,Medical,F, sales representative ,,yes,27,11,3,1391,1,4,1,4,2342.59,6090.75,8,14,,2,1,4,3.0,1,0,0,28111.13
1391,No,non travel,,,F, laboratory technician ,,no,18,1,3,1392,1,3,1,4,1342.5,3490.5,1,15,3.0,3,0,5,4.0,0,0,0,16110.0
1392,Yes,travel frequently,,,F, sales representative ,No,yes,31,2,3,1393,1,2,1,4,2342.59,6090.75,7,14,3.0,3,0,3,4.0,1,0,0,28111.13
1393,Yes,travel frequently,,Life Sciences,F, sales representative ,,no,31,1,4,1394,1,1,1,3,2342.59,6090.75,1,12,,2,0,3,3.0,1,0,0,28111.13
1394,Yes,travel rarely,,Life Sciences,F, research scientist ,,no,31,8,3,1395,1,2,1,2,2342.59,6090.75,1,12,3.0,3,0,3,4.0,1,0,0,28111.13
1395,No,travel rarely,,Life Sciences,M, laboratory technician ,,no,27,11,1,1396,1,3,1,1,2342.59,6090.75,0,14,3.0,2,0,3,4.0,5,1,4,28111.13
1396,Yes,,,,F, laboratory technician ,Yes,yes,39,2,3,1397,1,2,1,1,2342.59,6090.75,2,23,4.0,2,0,2,4.0,1,0,0,28111.13
1397,No,travel frequently,,Marketing,F, sales executive ,,no,44,1,5,1398,1,3,2,3,3973.33,10330.67,7,12,,3,1,4,2.0,1,0,0,47680.0
1398,No,, Research & Development ,,M, research scientist ,,no,30,25,3,1399,2,3,1,3,1061.67,2760.33,1,13,3.0,2,2,2,2.0,1,0,0,12740.0
1399,No,travel rarely,,Life Sciences,M, sales representative ,No,yes,35,26,1,1400,1,3,1,3,2003.33,5208.67,1,13,,1,1,3,3.0,1,0,0,24040.0
1400,Yes,travel frequently,,,M, laboratory technician ,,no,24,9,3,1401,1,3,1,1,2342.59,6090.75,2,11,3.0,3,0,2,2.0,0,0,0,28111.13
1401,No,,,,F, sales representative ,,yes,24,13,2,1402,1,3,1,2,1694.17,4404.83,1,13,3.0,3,1,2,,1,0,0,20330.0
1402,Yes,,,Medical,M, laboratory technician ,No,yes,28,2,2,1403,1,2,1,1,2134.17,5548.83,7,11,,3,0,2,2.0,0,0,0,25610.0
1403,No,travel rarely,,Life Sciences,M, research scientist ,,no,28,1,3,1404,1,2,1,3,1302.5,3386.5,1,14,3.0,4,1,2,1.0,1,0,0,15630.0
1404,No,,,,M, healthcare representative ,,yes,33,8,5,1405,1,3,2,3,5323.33,13840.67,2,17,3.0,1,0,6,3.0,0,0,0,63879.96
1405,No,travel rarely,,,F, manufacturing director ,,no,39,6,3,1406,1,3,3,2,6980.0,18148.0,4,18,,4,0,3,3.0,2,2,2,83760.0
1406,No,,,Medical,M, laboratory technician ,,yes,42,2,3,1407,1,2,1,2,4034.17,10488.83,4,14,,2,1,3,,1,0,0,48410.0
1407,No,travel rarely,,,M, research scientist ,No,no,29,9,3,1408,1,4,1,3,2342.59,6090.75,6,18,3.0,1,2,2,2.0,1,0,0,28111.13
1408,No,travel rarely,,,M, laboratory technician ,No,no,35,1,3,1409,1,2,1,1,2342.59,6090.75,1,19,3.0,2,0,3,3.0,3,1,2,28111.13
1409,Yes,travel rarely,,,F, laboratory technician ,,yes,35,14,3,1410,2,3,1,1,1728.33,4493.67,1,12,3.0,4,1,2,3.0,1,0,0,20739.96
1410,No,,,Medical,M, research scientist ,,no,34,13,4,1411,1,3,1,4,2476.67,6439.33,1,13,3.0,3,0,4,,1,0,0,29720.0
1411,No,travel rarely,,,F, research scientist ,,yes,26,3,3,1412,1,3,1,4,2342.59,6090.75,1,21,4.0,1,0,5,3.0,1,0,0,28111.13
1412,No,travel rarely,,Life Sciences,F, sales executive ,No,yes,36,1,4,1413,1,3,2,3,5679.17,14765.83,6,13,3.0,1,0,5,3.0,1,0,0,68150.0
1413,No,,,Marketing,M, manager ,Yes,no,50,24,3,1414,2,3,5,3,15943.72,41453.67,4,16,,3,1,2,3.0,1,0,0,191324.62
1414,No,travel rarely,,,M, manager ,No,no,42,9,2,1415,1,2,5,4,15943.72,41453.67,8,22,4.0,4,0,2,3.0,1,0,1,191324.62
1415,No,,,Life Sciences,M, laboratory technician ,No,no,35,7,2,1416,1,2,1,4,2241.67,5828.33,1,18,3.0,4,1,5,2.0,1,0,1,26900.04
1416,No,travel rarely,,Life Sciences,M, manager ,,no,46,1,4,1417,1,4,4,1,14639.17,38061.83,1,15,3.0,2,0,5,1.0,26,0,12,175670.0
1417,Yes,travel frequently, Sales ,Medical,F, sales representative ,Yes,yes,18,3,2,1418,1,3,1,4,1307.5,3399.5,1,12,3.0,3,0,2,4.0,0,0,0,15690.0
1418,No,,,,M, sales executive ,Yes,yes,29,5,3,1419,1,2,2,2,3489.17,9071.83,1,13,,2,1,3,2.0,10,0,9,41870.0
1419,No,,,Life Sciences,F, sales executive ,No,yes,31,5,4,1420,1,3,2,4,4492.84,11681.39,1,11,3.0,1,2,2,,10,0,2,53914.11
1420,No,travel rarely,,,M, sales executive ,,yes,41,23,2,1421,1,3,3,3,8339.32,21682.23,3,16,3.0,4,0,2,3.0,2,0,2,100071.84
1421,No,travel rarely,,,F, laboratory technician ,,yes,38,4,2,1422,1,3,1,3,2755.0,7163.0,7,19,3.0,4,1,5,,0,0,0,33060.0
1422,Yes,travel rarely,,Life Sciences,M, laboratory technician ,No,yes,32,2,4,1423,1,3,1,2,1160.83,3018.17,1,12,3.0,1,0,2,3.0,1,0,0,13930.0
1423,No,,,,M, healthcare representative ,No,no,60,1,4,1424,1,1,3,4,9069.17,23579.83,3,20,4.0,3,1,2,4.0,1,0,0,108830.0
1424,Yes,,,,M, human resources ,No,yes,24,22,1,1425,1,1,1,3,2342.59,6090.75,1,11,,3,1,2,3.0,1,0,0,28111.08
1425,No,travel rarely,,Life Sciences,F, manufacturing director ,Yes,yes,40,8,2,1426,1,3,2,1,4492.84,11681.39,2,16,3.0,2,1,3,3.0,1,0,0,53914.11
1426,No,travel rarely,,,M, research scientist ,No,yes,30,21,1,1427,1,3,1,4,2385.0,6201.0,1,12,3.0,2,1,2,2.0,10,0,8,28620.0
1427,No,non travel,,Marketing,M, sales executive ,No,yes,47,2,4,1428,1,3,2,2,4492.84,11681.39,7,11,3.0,4,1,3,1.0,1,0,0,53914.11
1428,Yes,travel rarely, Sales ,,M, sales executive ,,no,32,1,2,1429,1,1,2,2,5612.5,14592.5,6,15,3.0,2,0,2,3.0,0,0,0,67350.0
1429,No,travel rarely,,Life Sciences,F, human resources ,,yes,45,41,3,1430,4,1,3,3,8130.0,21138.0,4,21,4.0,3,2,2,4.0,5,0,3,97560.0
1430,No,,,,M, research scientist ,Yes,no,34,2,4,1431,1,4,1,4,2342.59,6090.75,0,14,3.0,1,3,3,3.0,5,1,2,28111.13
1431,Yes,,,,F, sales executive ,Yes,yes,33,16,3,1432,1,3,3,1,8339.32,21682.23,2,20,4.0,3,0,2,2.0,0,0,0,100071.84
1432,Yes,travel rarely,,,M, sales executive ,,yes,31,16,4,1433,1,3,3,3,8339.32,21682.23,2,13,3.0,1,3,2,3.0,1,0,0,100071.84
1433,No,travel rarely,,Technical Degree,F, research scientist ,,yes,29,4,3,1434,1,2,1,1,2342.59,6090.75,1,13,3.0,3,1,2,3.0,1,0,0,28111.13
1434,No,,,,M, healthcare representative ,No,no,30,16,3,1435,1,4,2,3,4411.67,11470.33,3,16,3.0,3,1,3,3.0,7,1,7,52940.0
1435,No,travel rarely,,Medical,M, healthcare representative ,,yes,38,18,3,1436,1,1,2,4,4492.84,11681.39,3,16,3.0,3,1,2,3.0,1,1,0,53914.11
1436,Yes,,,Technical Degree,M, research scientist ,Yes,no,43,17,3,1437,1,2,1,3,2030.83,5280.17,9,16,3.0,4,1,4,3.0,1,0,0,24370.0
1437,No,travel rarely,,,M, research director ,No,no,55,44,3,1438,1,2,5,1,15943.72,41453.67,8,12,3.0,2,3,2,3.0,1,0,0,191324.62
1438,Yes,,,Marketing,M, sales representative ,,yes,21,7,1,1439,1,3,1,2,2342.59,6090.75,1,13,3.0,2,0,3,3.0,1,1,0,28111.08
1439,Yes,travel rarely,,Medical,F, laboratory technician ,Yes,yes,22,45,1,1440,1,3,1,1,2342.59,6090.75,1,17,3.0,3,0,6,3.0,1,0,0,28111.13
1440,No,travel rarely,,Other,M, human resources ,No,yes,37,8,2,1441,1,3,2,2,3392.5,8820.5,2,13,3.0,3,0,4,2.0,10,4,7,40710.0
1441,No,travel rarely,,,M, healthcare representative ,No,no,42,13,3,1442,1,4,2,1,4492.84,11681.39,5,18,,3,2,2,2.0,0,0,0,53914.11
1442,No,,,,F, research scientist ,,yes,18,14,3,1443,1,3,1,3,2342.59,6090.75,1,16,3.0,3,0,4,1.0,0,0,0,28111.08
1443,Yes,travel rarely,,Human Resources,M, human resources ,No,yes,31,18,5,1444,1,4,1,1,2463.33,6404.67,0,17,3.0,3,0,4,3.0,1,0,0,29560.0
1444,No,travel rarely,,,F, research scientist ,Yes,yes,36,2,4,1445,1,3,2,2,4492.84,11681.39,4,22,4.0,4,1,2,3.0,1,0,0,53914.11
1445,No,travel frequently,,Marketing,M, sales executive ,,yes,32,10,4,1446,1,3,2,4,3873.33,10070.67,8,13,3.0,3,0,2,4.0,0,0,0,46480.0
1446,No,,,Life Sciences,M, healthcare representative ,No,no,29,29,1,1447,1,1,2,3,4492.84,11681.39,8,17,,4,2,3,,7,1,6,53914.11
1447,No,travel rarely,,,M, laboratory technician ,No,yes,42,8,3,1448,1,3,1,3,2342.59,6090.75,4,13,,4,0,3,3.0,0,0,0,28111.13
