,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
1287,36,686.4206349206349,1,5,1,1288,1,85.80257936507937,3,2,4,5544.17,14414.83,4,15,,2,0,,6,3.0,1,,0,0,5544.17,1987,66530.04000000001,,
1288,33,294.1507936507937,5,3,1,1289,1,36.76884920634921,3,1,3,2375.83,6177.17,1,13,,2,0,1.0,2,3.0,1,,0,0,,1990,28510.0,,
1289,46,542.4920634920635,7,4,1,1290,1,67.81150793650794,3,2,3,4381.67,11392.33,2,14,3.0,3,0,7.0,2,4.0,1,,0,0,,1977,52580.0,,
1290,21,290.03550973654063,12,3,1,1291,1,36.25443871706758,4,1,2,2342.59,6090.75,1,15,3.0,4,0,1.0,0,3.0,1,,0,0,2342.59,2002,28111.08,,
1291,30,255.46031746031747,2,1,1,1292,1,31.932539682539684,3,1,2,2063.33,5364.67,1,18,3.0,1,1,,3,3.0,1,,0,0,2063.33,1993,24759.96,,
1292,30,235.75396825396828,4,3,1,1293,1,29.469246031746035,3,1,4,1904.17,4950.83,9,23,4.0,3,0,3.0,4,3.0,1,,0,0,1904.17,1993,22850.0,,True
1293,32,433.0238095238095,10,4,1,1294,1,54.12797619047619,3,2,2,3497.5,9093.5,2,12,3.0,4,0,18.0,2,2.0,1,,0,1,3497.5,1986,41970.0,,True
1294,40,355.7460317460318,2,3,1,1295,1,44.468253968253975,2,2,3,2873.33,7470.67,6,22,4.0,2,1,,3,3.0,1,,0,0,2873.33,1983,34479.96,,
1295,28,470.26984126984127,17,2,1,1296,1,58.78373015873016,3,2,1,3798.33,9875.67,1,12,3.0,4,1,10.0,2,,10,,1,8,3798.33,1995,45580.0,,True
1296,38,175.60317460317464,2,2,1,1297,1,21.95039682539683,3,1,4,1418.33,3687.67,1,23,4.0,3,1,,3,3.0,1,,0,0,1418.33,1985,17020.0,,True
1297,19,264.53968253968253,2,2,1,1298,1,33.067460317460316,2,1,4,2136.67,5555.33,1,12,3.0,3,0,1.0,3,4.0,1,,0,0,2136.67,2004,25640.0,,True
1298,57,1582.7713464696226,29,3,1,1299,1,197.84641830870282,2,4,4,12783.92,33238.2,3,12,3.0,3,1,,3,2.0,1,,0,0,,1966,153407.07,,
1299,47,523.0952380952382,2,2,1,1300,1,65.38690476190477,3,2,4,4225.0,10985.0,5,13,,3,3,20.0,2,3.0,5,,0,4,,1976,50700.0,,
1300,54,390.0,8,4,1,1301,1,48.75,3,2,3,3150.0,8190.0,7,11,3.0,3,0,,3,3.0,1,,0,0,3150.0,1969,37800.0,,True
1301,31,1013.5873015873016,42,3,1,1302,4,126.6984126984127,3,3,3,8186.67,21285.33,3,12,3.0,1,0,12.0,2,3.0,1,,0,0,,1992,98240.0,,
1302,18,193.7619047619048,5,3,1,1303,1,24.2202380952381,3,1,2,1565.0,4069.0,1,14,3.0,4,0,,3,3.0,0,,0,0,,2005,18780.0,,
1303,40,1032.4872861766066,28,3,1,1304,1,129.06091077207583,1,3,1,8339.32,21682.23,3,15,3.0,3,1,20.0,2,3.0,1,,0,1,,1983,100071.84,,
1304,26,556.2566609977324,29,2,1,1305,1,69.53208262471655,3,2,3,4492.84,11681.39,5,12,3.0,1,2,8.0,5,3.0,0,,0,0,4492.84,1997,53914.11,,True
1305,26,241.42857142857144,24,3,1,1306,1,30.17857142857143,1,1,4,1950.0,5070.0,1,18,3.0,2,0,1.0,3,1.0,1,,0,0,1950.0,1997,23400.0,,
1306,38,556.2566609977324,10,3,1,1307,1,69.53208262471655,3,2,3,4492.84,11681.39,3,19,3.0,3,1,18.0,4,,1,,0,0,4492.84,1985,53914.08,,
1307,24,219.4523809523809,17,2,1,1308,1,27.431547619047613,2,1,2,1772.5,4608.5,1,21,4.0,4,1,1.0,2,3.0,1,,0,0,1772.5,1999,21270.0,,True
1308,30,209.75396825396828,12,4,1,1309,1,26.219246031746035,2,1,1,1694.17,4404.83,1,18,3.0,3,1,1.0,2,4.0,1,,0,0,1694.17,1993,20330.0,,True
1309,37,990.6825396825396,2,3,1,1310,1,123.83531746031746,3,2,3,8001.67,20804.33,4,11,3.0,3,1,,3,2.0,3,,1,0,8001.67,1986,96020.0,,True
1310,20,290.03550973654063,1,3,1,1311,1,36.25443871706758,2,1,2,2342.59,6090.75,1,13,,4,0,1.0,0,4.0,1,,0,0,2342.59,2003,28111.13,,True
1311,43,1715.4841269841272,14,4,1,1312,1,214.4355158730159,2,4,4,13855.83,36025.17,4,14,3.0,3,1,21.0,3,,1,,0,0,13855.83,1980,166270.0,,True
1312,38,290.03550973654063,27,1,1,1313,1,36.25443871706758,3,1,1,2342.59,6090.75,3,17,3.0,4,0,8.0,3,2.0,0,,0,0,2342.59,1985,28111.13,,True
1313,33,556.2566609977324,8,4,1,1314,1,69.53208262471655,3,2,3,4492.84,11681.39,0,12,3.0,4,0,6.0,3,3.0,5,,1,2,4492.84,1990,53914.11,,True
1314,30,214.91269841269843,3,3,1,1315,1,26.864087301587304,3,1,3,1735.83,4513.17,1,20,4.0,3,1,1.0,2,,1,,0,0,1735.83,1993,20830.0,,True
1315,29,556.2566609977324,44,2,1,1316,1,69.53208262471655,3,2,3,4492.84,11681.39,1,14,3.0,1,1,,5,2.0,6,,1,2,4492.84,1994,53914.11,,True
1316,20,104.1031746031746,10,1,1,1317,1,13.012896825396824,3,1,3,84083.0,2186.17,1,11,3.0,4,0,,5,3.0,1,,1,1,84083.0,2003,10090.0,,False
1317,35,290.03550973654063,20,3,1,1318,2,36.25443871706758,2,1,3,2342.59,6090.75,1,18,3.0,3,2,1.0,3,3.0,1,,0,0,2342.59,1988,28111.08,,
1318,37,290.03550973654063,10,2,1,1319,1,36.25443871706758,4,1,4,2342.59,6090.75,3,17,3.0,1,0,,2,,1,,0,0,,1986,28111.13,,
1319,38,811.0555555555557,1,3,1,1320,1,101.38194444444446,3,3,3,6550.83,17032.17,4,14,,4,0,10.0,4,,1,,0,0,6550.83,1985,78610.0,,True
1320,29,272.5873015873016,10,3,1,1321,1,34.0734126984127,3,1,3,2201.67,5724.33,1,11,3.0,3,0,1.0,6,,1,,0,0,2201.67,1994,26420.0,,True
1321,35,556.2566609977324,2,4,1,1322,1,69.53208262471655,3,2,1,4492.84,11681.39,2,11,3.0,1,1,16.0,2,4.0,1,,0,0,4492.84,1988,53914.11,,True
1322,38,290.03550973654063,2,5,1,1323,1,36.25443871706758,3,1,3,2342.59,6090.75,6,13,3.0,2,1,,0,1.0,1,,0,1,2342.59,1985,28111.08,,
1323,34,528.3571428571429,8,5,1,1324,1,66.04464285714286,3,2,1,4267.5,11095.5,3,14,3.0,3,1,,3,,0,,0,0,4267.5,1989,51210.0,,True
1324,23,290.03550973654063,6,3,1,1325,1,36.25443871706758,4,1,1,2342.59,6090.75,1,21,4.0,3,2,1.0,2,3.0,0,,0,0,2342.59,2000,28111.08,,
1325,24,277.95238095238096,9,3,1,1326,1,34.74404761904762,2,1,2,2245.0,5837.0,1,11,3.0,3,3,,4,3.0,1,,0,0,2245.0,1999,26940.0,,True
1326,29,290.03550973654063,1,2,1,1327,1,36.25443871706758,2,1,1,2342.59,6090.75,1,11,3.0,4,1,1.0,1,3.0,1,,0,0,2342.59,1994,28111.13,,True
1327,40,525.5714285714286,16,4,1,1328,1,65.69642857142857,2,2,3,4245.0,11037.0,6,14,3.0,4,0,10.0,6,3.0,1,,0,0,4245.0,1983,50940.0,,True
1328,30,556.2566609977324,2,3,1,1329,1,69.53208262471655,2,2,4,4492.84,11681.39,5,24,4.0,2,0,12.0,4,2.0,0,,0,0,4492.84,1993,53914.11,,True
1329,45,234.6190476190476,2,3,1,1330,1,29.32738095238095,2,1,3,1895.0,4927.0,1,14,3.0,4,0,1.0,3,3.0,1,,0,0,,1978,22740.0,,
1330,27,290.03550973654063,3,3,1,1331,1,36.25443871706758,3,1,4,2342.59,6090.75,1,11,3.0,3,3,0.0,6,2.0,0,,0,0,2342.59,1996,28111.13,,True
1331,37,556.2566609977324,16,4,1,1332,1,69.53208262471655,2,2,3,4492.84,11681.39,4,19,,4,2,9.0,2,3.0,1,,0,0,,1986,53914.11,,
1332,32,238.7460317460317,1,3,1,1333,1,29.84325396825396,3,1,4,1928.33,5013.67,0,12,,2,1,4.0,2,3.0,3,,0,2,1928.33,1991,23140.0,,True
1333,53,1582.7713464696226,8,3,1,1334,1,197.84641830870282,3,4,4,12783.92,33238.2,5,14,3.0,3,1,28.0,3,3.0,2,,2,2,,1970,153407.07,,
1334,37,1032.4872861766066,19,2,1,1335,2,129.06091077207583,3,3,2,8339.32,21682.23,1,13,3.0,4,0,,2,3.0,10,,0,9,,1986,100071.84,,
1335,32,290.03550973654063,25,4,1,1336,1,36.25443871706758,3,1,4,2342.59,6090.75,1,24,4.0,3,0,1.0,2,1.0,1,,0,1,2342.59,1991,28111.13,,True
1336,58,245.5555555555556,2,1,1,1337,1,30.69444444444445,2,1,4,1983.33,5156.67,9,14,3.0,4,1,3.0,3,2.0,1,,0,0,,1965,23800.0,,
1337,43,556.2566609977324,8,3,1,1338,1,69.53208262471655,3,2,2,4492.84,11681.39,4,21,4.0,3,1,4.0,2,4.0,1,,0,0,4492.84,1980,53914.11,,True
1338,21,290.03550973654063,18,1,1,1339,1,36.25443871706758,3,1,4,2342.59,6090.75,1,19,,1,0,,3,2.0,1,,0,0,2342.59,2002,28111.13,,True
1339,34,207.1746031746032,48,3,1,1340,4,25.8968253968254,3,1,2,1673.33,4350.67,1,14,3.0,2,2,1.0,3,3.0,1,,1,0,1673.33,1989,20080.0,,True
1340,58,1088.6984126984128,5,3,1,1341,1,136.0873015873016,2,3,2,8793.33,22862.67,2,13,,4,1,24.0,3,3.0,6,,0,4,8793.33,1965,105520.0,,True
1341,48,233.07142857142856,20,4,1,1342,1,29.13392857142857,3,1,3,1882.5,4894.5,4,17,3.0,1,2,13.0,2,2.0,0,,0,0,1882.5,1975,22590.0,,True
1342,32,290.03550973654063,1,3,1,1343,1,36.25443871706758,2,1,2,2342.59,6090.75,6,20,,3,0,5.0,3,3.0,3,,0,2,2342.59,1991,28111.13,,True
1343,25,248.96031746031747,19,2,1,1344,1,31.120039682539684,2,1,2,2010.83,5228.17,1,18,,3,3,,2,3.0,1,,0,0,,1998,24130.0,,
1344,40,1032.4872861766066,10,4,1,1345,1,129.06091077207583,2,3,2,8339.32,21682.23,2,12,3.0,2,1,11.0,2,2.0,1,,0,0,8339.32,1983,100071.84,,True
1345,19,218.8333333333333,21,3,1,1346,1,27.35416666666666,2,1,2,1767.5,4595.5,1,13,3.0,2,0,1.0,3,4.0,1,,0,0,,2004,21210.0,,
1346,20,290.03550973654063,4,3,1,1347,1,36.25443871706758,3,1,1,2342.59,6090.75,1,19,3.0,2,0,1.0,2,3.0,1,,0,0,2342.59,2003,28111.13,,True
1347,33,556.2566609977324,1,3,1,1348,1,69.53208262471655,2,2,4,4492.84,11681.39,0,14,3.0,1,0,6.0,3,3.0,5,,1,4,4492.84,1990,53914.11,,True
1348,58,255.7698412698413,2,3,1,1349,1,31.97123015873016,3,1,3,2065.83,5371.17,4,24,4.0,1,0,7.0,4,3.0,1,,0,0,,1965,24790.0,,
1349,40,1361.2857142857142,24,3,1,1350,1,170.16071428571428,4,4,2,10995.0,28587.0,4,16,3.0,4,0,22.0,2,2.0,1,,0,0,,1983,131940.0,,
1350,29,290.03550973654063,10,3,1,1351,1,36.25443871706758,2,1,1,2342.59,6090.75,6,20,4.0,3,0,3.0,5,3.0,0,,0,0,2342.59,1994,28111.13,,True
1351,47,429.515873015873,18,2,1,1352,1,53.68948412698413,3,2,4,3469.17,9019.83,1,17,3.0,3,0,9.0,0,3.0,9,,0,7,3469.17,1976,41630.04,,
1352,18,290.03550973654063,5,2,1,1353,1,36.25443871706758,3,1,4,2342.59,6090.75,1,15,3.0,4,0,,2,3.0,0,,0,0,2342.59,2005,28111.13,,True
1353,20,268.25396825396825,16,3,1,1354,1,33.53174603174603,2,1,1,2166.67,5633.33,1,15,3.0,1,0,1.0,2,3.0,1,,0,0,,2003,26000.0,,
1354,42,1888.4047619047624,5,2,1,1355,1,236.0505952380953,3,5,3,15252.5,39656.5,6,13,3.0,2,0,21.0,3,4.0,1,,0,0,15252.5,1981,183030.0,,True
1355,50,245.5555555555556,9,3,1,1356,1,30.69444444444445,3,1,4,1983.33,5156.67,4,18,,2,0,8.0,5,3.0,1,,0,0,1983.33,1973,23799.96,,
1356,37,492.8650793650794,11,2,1,1357,1,61.608134920634924,1,2,2,3980.83,10350.17,5,15,3.0,1,0,15.0,2,1.0,1,,0,0,3980.83,1986,47770.0,,True
1357,38,556.2566609977324,3,4,1,1358,1,69.53208262471655,3,2,4,4492.84,11681.39,8,12,3.0,3,0,19.0,1,3.0,1,,0,0,4492.84,1985,53914.08,,
1358,36,556.2566609977324,15,3,1,1359,1,69.53208262471655,3,2,3,4492.84,11681.39,7,14,3.0,2,1,9.0,3,2.0,1,,0,0,,1987,53914.11,,
1359,28,108.53968253968254,10,1,1,1360,1,13.567460317460318,3,1,2,87667.0,2279.33,1,22,4.0,2,0,,5,3.0,1,,0,0,87667.0,1995,10520.0,,False
1360,43,1032.4872861766066,25,3,1,1361,1,129.06091077207583,2,3,4,8339.32,21682.23,5,13,3.0,3,1,18.0,5,3.0,1,,0,0,,1980,100071.84,,
1361,21,290.03550973654063,10,3,1,1362,1,36.25443871706758,2,1,1,2342.59,6090.75,1,13,,1,0,1.0,6,2.0,1,,1,0,2342.59,2002,28111.13,,True
1362,51,253.91269841269843,4,4,1,1363,1,31.739087301587304,3,1,3,2050.83,5332.17,9,12,,3,3,18.0,2,4.0,10,,2,7,,1972,24610.0,,
1363,37,556.2566609977324,10,4,1,1364,1,69.53208262471655,2,2,4,4492.84,11681.39,2,14,,3,3,8.0,5,3.0,1,,0,0,,1986,53914.11,,
1364,28,267.8412698412698,1,3,1,1365,1,33.48015873015873,2,1,2,2163.33,5624.67,1,15,,1,2,,2,3.0,1,,0,0,,1995,25960.0,,
1365,50,487.8095238095239,1,4,1,1366,1,60.97619047619049,3,2,3,3940.0,10244.0,3,14,3.0,4,0,5.0,4,3.0,0,,0,0,,1973,47280.0,,
1366,34,290.03550973654063,3,4,1,1367,1,36.25443871706758,2,1,4,2342.59,6090.75,3,17,3.0,4,3,6.0,2,3.0,0,,0,0,2342.59,1989,28111.13,,True
1367,38,758.436507936508,2,2,1,1368,1,94.8045634920635,3,3,2,6125.83,15927.17,7,16,3.0,3,0,,2,3.0,1,,0,0,6125.83,1985,73510.0,,True
1368,42,556.2566609977324,29,3,1,1369,1,69.53208262471655,1,2,4,4492.84,11681.39,4,19,3.0,1,0,16.0,3,3.0,1,,0,0,4492.84,1981,53914.11,,True
1369,18,290.03550973654063,8,1,1,1370,1,36.25443871706758,3,1,3,2342.59,6090.75,1,12,3.0,4,0,,0,3.0,0,,0,0,2342.59,2005,28111.13,,True
1370,41,491.73015873015873,12,4,1,1371,1,61.46626984126984,3,1,4,3971.67,10326.33,3,11,3.0,1,1,6.0,4,,1,,0,0,3971.67,1982,47660.0,,True
1371,35,232.968253968254,1,4,1,1372,1,29.12103174603175,2,1,3,1881.67,4892.33,6,12,3.0,2,1,,2,3.0,8,,1,7,1881.67,1988,22580.0,,True
1372,32,291.6746031746032,2,1,1,1373,1,36.4593253968254,3,1,1,2355.83,6125.17,1,12,3.0,3,3,1.0,3,3.0,1,,0,0,,1991,28270.0,,
1373,22,294.35714285714283,3,4,1,1374,1,36.794642857142854,2,1,4,2377.5,6181.5,0,11,3.0,2,1,1.0,5,3.0,0,,0,0,2377.5,2001,28530.0,,True
1374,44,236.2698412698413,26,3,1,1375,3,29.53373015873016,1,1,3,1908.33,4961.67,2,13,,4,0,6.0,3,3.0,0,,0,0,,1979,22900.0,,
1375,41,217.3888888888889,5,2,1,1376,1,27.173611111111114,2,1,1,1755.83,4565.17,6,17,3.0,1,1,5.0,2,1.0,1,,0,0,1755.83,1982,21070.0,,True
1376,40,556.2566609977324,2,4,1,1377,1,69.53208262471655,3,2,2,4492.84,11681.39,5,12,3.0,4,3,,2,3.0,0,,0,0,,1983,53914.11,,
1377,24,228.015873015873,17,2,1,1378,1,28.501984126984127,3,1,2,1841.67,4788.33,1,13,3.0,1,1,1.0,3,1.0,1,,0,0,1841.67,1999,22100.0,,True
1378,42,1360.9761904761906,26,5,1,1379,1,170.12202380952382,3,3,1,10992.5,28580.5,3,17,3.0,3,0,,6,3.0,1,,0,0,10992.5,1981,131910.0,,True
1379,49,1973.9841269841268,4,2,1,1380,1,246.74801587301585,2,5,3,15943.72,41453.67,2,13,,3,1,23.0,2,4.0,1,,0,0,,1974,191324.62,,
1380,48,290.03550973654063,2,2,1,1381,1,36.25443871706758,4,1,2,2342.59,6090.75,5,11,3.0,3,0,7.0,4,2.0,1,,0,0,2342.59,1975,28111.08,,
1381,29,556.2566609977324,7,3,1,1382,1,69.53208262471655,3,2,4,4492.84,11681.39,1,11,3.0,2,2,6.0,2,3.0,6,,1,0,4492.84,1994,53914.11,,True
1382,48,1884.4841269841272,1,3,1,1383,1,235.5605158730159,2,5,4,15220.83,39574.17,6,12,3.0,3,0,,3,4.0,1,,0,0,15220.83,1975,182650.0,,True
1383,34,290.03550973654063,20,3,1,1384,1,36.25443871706758,4,1,3,2342.59,6090.75,0,17,3.0,4,0,2.0,5,2.0,1,,0,0,2342.59,1989,28111.13,,True
1384,19,290.03550973654063,25,3,1,1385,1,36.25443871706758,4,1,4,2342.59,6090.75,1,12,3.0,4,0,1.0,2,3.0,1,,0,1,2342.59,2004,28111.13,,True
1385,23,290.03550973654063,1,2,1,1386,1,36.25443871706758,3,1,3,2342.59,6090.75,1,22,4.0,4,1,1.0,2,3.0,1,0.0,0,1,2342.59,2000,28111.13,,True
1386,25,115.34920634920636,32,1,1,1387,1,14.418650793650794,1,1,4,93167.0,2422.33,1,14,,4,0,1.0,4,3.0,1,,1,0,93167.0,1998,1118004.0,,
1387,42,244.7301587301588,34,4,1,1388,1,30.59126984126985,4,2,2,1976.67,5139.33,6,16,3.0,4,0,18.0,2,3.0,1,,0,0,,1981,23720.0,,
1388,51,292.8095238095238,6,2,1,1389,1,36.601190476190474,2,1,3,2365.0,6149.0,0,14,3.0,2,0,8.0,6,2.0,7,,7,7,2365.0,1972,28380.0,,True
1389,45,1863.436507936508,25,3,1,1390,1,232.9295634920635,3,5,2,15050.83,39132.17,3,22,4.0,3,0,22.0,4,3.0,0,,0,0,15050.83,1978,180610.0,,True
1390,27,290.03550973654063,11,3,1,1391,1,36.25443871706758,4,1,4,2342.59,6090.75,8,14,,2,1,5.0,4,3.0,1,,0,0,2342.59,1996,28111.13,,True
1391,18,166.21428571428572,1,3,1,1392,1,20.776785714285715,3,1,4,1342.5,3490.5,1,15,3.0,3,0,0.0,5,4.0,0,,0,0,1342.5,2005,16110.0,,True
1392,31,290.03550973654063,2,3,1,1393,1,36.25443871706758,2,1,4,2342.59,6090.75,7,14,3.0,3,0,3.0,3,4.0,1,,0,0,2342.59,1992,28111.13,,True
1393,31,290.03550973654063,1,4,1,1394,1,36.25443871706758,1,1,3,2342.59,6090.75,1,12,,2,0,,3,3.0,1,,0,0,2342.59,1992,28111.13,,True
1394,31,290.03550973654063,8,3,1,1395,1,36.25443871706758,2,1,2,2342.59,6090.75,1,12,3.0,3,0,,3,4.0,1,,0,0,2342.59,1992,28111.13,,True
1395,27,290.03550973654063,11,1,1,1396,1,36.25443871706758,3,1,1,2342.59,6090.75,0,14,3.0,2,0,6.0,3,4.0,5,,1,4,2342.59,1996,28111.13,,True
1396,39,290.03550973654063,2,3,1,1397,1,36.25443871706758,2,1,1,2342.59,6090.75,2,23,4.0,2,0,11.0,2,4.0,1,,0,0,,1984,28111.13,,
1397,44,491.936507936508,1,5,1,1398,1,61.4920634920635,3,2,3,3973.33,10330.67,7,12,,3,1,11.0,4,2.0,1,,0,0,3973.33,1979,47680.0,,True
1398,30,131.44444444444446,25,3,1,1399,2,16.430555555555557,3,1,3,1061.67,2760.33,1,13,3.0,2,2,1.0,2,2.0,1,,0,0,,1993,12740.0,,
1399,35,248.031746031746,26,1,1,1400,1,31.00396825396825,3,1,3,2003.33,5208.67,1,13,,1,1,1.0,3,3.0,1,0.0,0,0,2003.33,1988,24040.0,,True
1400,24,290.03550973654063,9,3,1,1401,1,36.25443871706758,3,1,1,2342.59,6090.75,2,11,3.0,3,0,,2,2.0,0,,0,0,2342.59,1999,28111.13,,True
1401,24,209.75396825396828,13,2,1,1402,1,26.219246031746035,3,1,2,1694.17,4404.83,1,13,3.0,3,1,1.0,2,,1,,0,0,,1999,20330.0,,
1402,28,264.23015873015873,2,2,1,1403,1,33.02876984126984,2,1,1,2134.17,5548.83,7,11,,3,0,8.0,2,2.0,0,,0,0,,1995,25610.0,,
1403,28,161.26190476190476,1,3,1,1404,1,20.157738095238095,2,1,3,1302.5,3386.5,1,14,3.0,4,1,1.0,2,1.0,1,,0,0,,1995,15630.0,,
1404,33,659.0793650793651,8,5,1,1405,1,82.38492063492063,3,2,3,5323.33,13840.67,2,17,3.0,1,0,14.0,6,3.0,0,,0,0,5323.33,1990,63879.96,,
1405,39,864.1904761904763,6,3,1,1406,1,108.02380952380953,3,3,2,6980.0,18148.0,4,18,,4,0,9.0,3,3.0,2,,2,2,,1984,83760.0,,
1406,42,499.468253968254,2,3,1,1407,1,62.43353174603175,2,1,2,4034.17,10488.83,4,14,,2,1,,3,,1,,0,0,4034.17,1981,48410.0,,True
1407,29,290.03550973654063,9,3,1,1408,1,36.25443871706758,4,1,3,2342.59,6090.75,6,18,3.0,1,2,,2,2.0,1,0.0,0,0,2342.59,1994,28111.13,,True
1408,35,290.03550973654063,1,3,1,1409,1,36.25443871706758,2,1,1,2342.59,6090.75,1,19,3.0,2,0,,3,3.0,3,,1,2,,1988,28111.13,,
1409,35,213.984126984127,14,3,1,1410,2,26.748015873015873,3,1,1,1728.33,4493.67,1,12,3.0,4,1,1.0,2,3.0,1,,0,0,1728.33,1988,20739.96,,
1410,34,306.63492063492066,13,4,1,1411,1,38.32936507936508,3,1,4,2476.67,6439.33,1,13,3.0,3,0,,4,,1,,0,0,2476.67,1989,29720.0,,True
1411,26,290.03550973654063,3,3,1,1412,1,36.25443871706758,3,1,4,2342.59,6090.75,1,21,4.0,1,0,1.0,5,3.0,1,,0,0,,1997,28111.13,,
1412,36,703.1349206349207,1,4,1,1413,1,87.89186507936509,3,2,3,5679.17,14765.83,6,13,3.0,1,0,,5,3.0,1,,0,0,5679.17,1987,68150.0,,True
1413,50,1973.9841269841268,24,3,1,1414,2,246.74801587301585,3,5,3,15943.72,41453.67,4,16,,3,1,,2,3.0,1,,0,0,15943.72,1973,191324.62,,True
1414,42,1973.9841269841268,9,2,1,1415,1,246.74801587301585,2,5,4,15943.72,41453.67,8,22,4.0,4,0,24.0,2,3.0,1,,0,1,,1981,191324.62,,
1415,35,277.53968253968253,7,2,1,1416,1,34.692460317460316,2,1,4,2241.67,5828.33,1,18,3.0,4,1,,5,2.0,1,,0,1,2241.67,1988,26900.04,,
1416,46,1812.468253968254,1,4,1,1417,1,226.55853174603175,4,4,1,14639.17,38061.83,1,15,3.0,2,0,27.0,5,1.0,26,,0,12,,1977,175670.0,,
1417,18,161.88095238095238,3,2,1,1418,1,20.235119047619047,3,1,4,1307.5,3399.5,1,12,3.0,3,0,0.0,2,4.0,0,,0,0,,2005,15690.0,,
1418,29,431.9920634920635,5,3,1,1419,1,53.99900793650794,2,2,2,3489.17,9071.83,1,13,,2,1,10.0,3,2.0,10,,0,9,3489.17,1994,41870.0,,True
1419,31,556.2566609977324,5,4,1,1420,1,69.53208262471655,3,2,4,4492.84,11681.39,1,11,3.0,1,2,10.0,2,,10,,0,2,4492.84,1992,53914.11,,True
1420,41,1032.4872861766066,23,2,1,1421,1,129.06091077207583,3,3,3,8339.32,21682.23,3,16,3.0,4,0,21.0,2,3.0,2,,0,2,8339.32,1982,100071.84,,True
1421,38,341.09523809523813,4,2,1,1422,1,42.636904761904766,3,1,3,2755.0,7163.0,7,19,3.0,4,1,7.0,5,,0,,0,0,,1985,33060.0,,
1422,32,143.72222222222223,2,4,1,1423,1,17.96527777777778,3,1,2,1160.83,3018.17,1,12,3.0,1,0,1.0,2,3.0,1,,0,0,,1991,13930.0,,
1423,60,1122.8492063492065,1,4,1,1424,1,140.3561507936508,1,3,4,9069.17,23579.83,3,20,4.0,3,1,19.0,2,4.0,1,,0,0,9069.17,1963,108830.0,,True
1424,24,290.03550973654063,22,1,1,1425,1,36.25443871706758,1,1,3,2342.59,6090.75,1,11,,3,1,1.0,2,3.0,1,,0,0,2342.59,1999,28111.08,,
1425,40,556.2566609977324,8,2,1,1426,1,69.53208262471655,3,2,1,4492.84,11681.39,2,16,3.0,2,1,18.0,3,3.0,1,,0,0,,1983,53914.11,,
1426,30,295.2857142857143,21,1,1,1427,1,36.910714285714285,3,1,4,2385.0,6201.0,1,12,3.0,2,1,10.0,2,2.0,10,,0,8,2385.0,1993,28620.0,,
1427,47,556.2566609977324,2,4,1,1428,1,69.53208262471655,3,2,2,4492.84,11681.39,7,11,3.0,4,1,4.0,3,1.0,1,,0,0,4492.84,1976,53914.11,,True
1428,32,694.8809523809524,1,2,1,1429,1,86.86011904761905,1,2,2,5612.5,14592.5,6,15,3.0,2,0,10.0,2,3.0,0,,0,0,5612.5,1991,67350.0,,True
1429,45,1006.5714285714288,41,3,1,1430,4,125.8214285714286,1,3,3,8130.0,21138.0,4,21,4.0,3,2,9.0,2,4.0,5,,0,3,,1978,97560.0,,
1430,34,290.03550973654063,2,4,1,1431,1,36.25443871706758,4,1,4,2342.59,6090.75,0,14,3.0,1,3,6.0,3,3.0,5,,1,2,2342.59,1989,28111.13,,True
1431,33,1032.4872861766066,16,3,1,1432,1,129.06091077207583,3,3,1,8339.32,21682.23,2,20,4.0,3,0,,2,2.0,0,,0,0,8339.32,1990,100071.84,,True
1432,31,1032.4872861766066,16,4,1,1433,1,129.06091077207583,3,3,3,8339.32,21682.23,2,13,3.0,1,3,,2,3.0,1,,0,0,8339.32,1992,100071.84,,
1433,29,290.03550973654063,4,3,1,1434,1,36.25443871706758,2,1,1,2342.59,6090.75,1,13,3.0,3,1,,2,3.0,1,,0,0,,1994,28111.13,,
1434,30,546.2063492063493,16,3,1,1435,1,68.27579365079366,4,2,3,4411.67,11470.33,3,16,3.0,3,1,10.0,3,3.0,7,,1,7,4411.67,1993,52940.0,,True
1435,38,556.2566609977324,18,3,1,1436,1,69.53208262471655,1,2,4,4492.84,11681.39,3,16,3.0,3,1,,2,3.0,1,,1,0,,1985,53914.11,,
1436,43,251.43650793650792,17,3,1,1437,1,31.42956349206349,2,1,3,2030.83,5280.17,9,16,3.0,4,1,6.0,4,3.0,1,,0,0,2030.83,1980,24370.0,,True
1437,55,1973.9841269841268,44,3,1,1438,1,246.74801587301585,2,5,1,15943.72,41453.67,8,12,3.0,2,3,34.0,2,3.0,1,,0,0,,1968,191324.62,,
1438,21,290.03550973654063,7,1,1,1439,1,36.25443871706758,3,1,2,2342.59,6090.75,1,13,3.0,2,0,,3,3.0,1,,1,0,2342.59,2002,28111.08,,
1439,22,290.03550973654063,45,1,1,1440,1,36.25443871706758,3,1,1,2342.59,6090.75,1,17,3.0,3,0,1.0,6,3.0,1,,0,0,2342.59,2001,28111.13,,True
