,age,dailyrate,distancefromhome,education,employeecount,employeenumber,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,sameasmonthlyincome,datebirth,salary,numberchildren,is_equal
1259,19,29.0,1,1,1,1260,3.0,3.63,1,1,1,2342.59,609.08,0,21,4.0,1,0,1.0,5,,0,,0,0,2342.59,2004,28111.13,,True
1260,19,29.0,2,3,1,1261,2.0,3.63,2,1,4,2342.59,609.08,1,22,4.0,3,0,1.0,3,2.0,1,,1,0,2342.59,2004,28111.13,,True
1261,35,55.63,23,2,1,1262,2.0,6.95,2,2,3,4492.84,1168.14,3,13,3.0,1,0,8.0,1,3.0,1,,0,1,4492.84,1988,53914.11,,True
1262,38,67.61,38,4,1,1263,4.0,8.45,3,2,3,5460.83,1419.82,9,14,3.0,2,0,14.0,3,3.0,1,,0,0,,1985,65530.0,,
1263,38,68.85,29,1,1,1264,2.0,8.61,3,2,1,5560.83,1445.82,7,19,,2,0,17.0,2,3.0,1,,0,0,5560.83,1985,66730.0,,True
1264,41,140.22,6,3,1,1265,4.0,17.53,3,3,4,11325.83,2944.72,3,18,3.0,3,0,,3,3.0,1,,0,0,11325.83,1982,135910.0,,True
1265,59,22.46,3,3,1,1266,3.0,2.81,2,1,4,1814.17,471.68,3,17,3.0,1,1,7.0,6,3.0,1,,0,0,,1964,21770.0,,
1266,50,201.37,1,4,1,1267,4.0,25.17,3,5,4,16264.17,4228.68,3,11,3.0,3,1,,3,2.0,7,,0,6,16264.17,1973,195170.0,,True
1267,41,55.63,19,2,1,1268,3.0,6.95,3,2,1,4492.84,1168.14,2,16,3.0,1,2,17.0,2,2.0,1,,0,0,4492.84,1982,53914.11,,True
1268,45,198.12,1,3,1,1269,3.0,24.76,4,5,4,16001.67,4160.43,0,11,3.0,3,1,25.0,2,3.0,24,,1,7,16001.67,1978,192020.0,,True
1269,37,103.67,10,3,1,1270,1.0,12.96,3,3,3,8373.33,2177.07,6,11,,2,2,17.0,5,3.0,1,,0,0,8373.33,1986,100480.0,,True
1270,51,28.09,38,3,1,1271,3.0,3.51,3,1,4,2269.17,589.98,1,11,3.0,2,0,1.0,0,2.0,1,,0,0,2269.17,1972,27230.0,,True
1271,28,29.0,2,4,1,1272,1.0,3.63,3,1,3,2342.59,609.08,2,11,3.0,3,0,5.0,5,1.0,0,,0,0,2342.59,1995,28111.13,,True
1272,29,68.55,2,3,1,1273,1.0,8.57,2,2,2,5536.67,1439.53,2,19,3.0,2,2,10.0,2,,0,,0,0,,1994,66440.0,,
1273,31,55.63,23,3,1,1274,2.0,6.95,2,2,4,4492.84,1168.14,0,21,,2,1,10.0,2,3.0,9,,7,8,4492.84,1992,53914.11,,True
1274,38,57.83,7,2,1,1275,1.0,7.23,4,2,1,4670.83,1214.42,1,24,4.0,3,1,8.0,3,3.0,8,,7,7,4670.83,1985,56050.0,,True
1275,44,32.61,12,3,1,1276,4.0,4.08,3,1,3,2634.17,684.88,3,22,4.0,4,1,19.0,0,1.0,1,,0,0,2634.17,1979,31610.0,,True
1276,36,55.63,3,3,1,1277,3.0,6.95,3,2,2,4492.84,1168.14,4,12,3.0,4,0,10.0,2,3.0,8,,7,7,4492.84,1987,53914.11,,True
1277,18,14.65,3,3,1,1278,3.0,1.83,3,1,3,1183.33,307.67,1,13,3.0,3,0,0.0,2,3.0,0,,0,0,1183.33,2005,14199.96,,
1278,36,29.0,18,4,1,1279,3.0,3.63,4,1,4,2342.59,609.08,4,18,3.0,4,2,4.0,2,3.0,1,,0,0,2342.59,1987,28111.13,,True
1279,18,12.38,10,3,1,1280,4.0,1.55,2,1,3,1000.0,260.0,1,12,3.0,1,0,0.0,2,3.0,0,,0,0,1000.0,2005,12000.0,,True
1280,39,54.04,3,2,1,1281,4.0,6.76,3,2,3,4365.0,1134.9,4,18,3.0,1,0,12.0,3,2.0,1,,0,0,4365.0,1984,52380.0,,True
1281,43,103.02,15,3,1,1282,4.0,12.88,3,3,1,8320.83,2163.42,8,16,3.0,1,1,,1,2.0,1,,0,0,,1980,99850.0,,
1282,47,55.63,4,1,1,1283,2.0,6.95,3,2,3,4492.84,1168.14,3,19,3.0,1,0,5.0,3,3.0,0,,0,0,,1976,53914.11,,
1283,42,165.0,23,5,1,1284,1.0,20.62,3,4,4,13326.67,3464.93,2,14,3.0,2,0,16.0,2,3.0,1,,0,0,,1981,159920.0,,
1284,32,24.45,2,3,1,1285,3.0,3.06,3,1,2,1975.0,513.5,1,13,,3,1,8.0,4,3.0,8,,0,7,1975.0,1991,23700.0,,True
1285,48,103.25,29,1,1,1286,1.0,12.91,3,3,3,8339.32,2168.22,3,21,4.0,2,1,15.0,3,1.0,0,,0,0,8339.32,1975,100071.84,,True
1286,42,69.96,2,4,1,1287,1.0,8.75,2,2,4,5650.83,1469.22,3,23,4.0,2,0,,6,3.0,1,,0,0,5650.83,1981,67810.0,,True
1287,36,68.64,1,5,1,1288,4.0,8.58,3,2,4,5544.17,1441.48,4,15,,2,0,,6,3.0,1,,0,0,5544.17,1987,66530.04000000001,,
1288,33,29.42,5,3,1,1289,4.0,3.68,3,1,3,2375.83,617.72,1,13,,2,0,1.0,2,3.0,1,,0,0,,1990,28510.0,,
1289,46,54.25,7,4,1,1290,3.0,6.78,3,2,3,4381.67,1139.23,2,14,3.0,3,0,7.0,2,4.0,1,,0,0,,1977,52580.0,,
1290,21,29.0,12,3,1,1291,3.0,3.63,4,1,2,2342.59,609.08,1,15,3.0,4,0,1.0,0,3.0,1,,0,0,2342.59,2002,28111.08,,
1291,30,25.55,2,1,1,1292,3.0,3.19,3,1,2,2063.33,536.47,1,18,3.0,1,1,,3,3.0,1,,0,0,2063.33,1993,24759.96,,
1292,30,23.58,4,3,1,1293,3.0,2.95,3,1,4,1904.17,495.08,9,23,4.0,3,0,3.0,4,3.0,1,,0,0,1904.17,1993,22850.0,,True
1293,32,43.3,10,4,1,1294,3.0,5.41,3,2,2,3497.5,909.35,2,12,3.0,4,0,18.0,2,2.0,1,,0,1,3497.5,1986,41970.0,,True
1294,40,35.57,2,3,1,1295,2.0,4.45,2,2,3,2873.33,747.07,6,22,4.0,2,1,,3,3.0,1,,0,0,2873.33,1983,34479.96,,
1295,28,47.03,17,2,1,1296,3.0,5.88,3,2,1,3798.33,987.57,1,12,3.0,4,1,10.0,2,,10,,1,8,3798.33,1995,45580.0,,True
1296,38,17.56,2,2,1,1297,4.0,2.2,3,1,4,1418.33,368.77,1,23,4.0,3,1,,3,3.0,1,,0,0,1418.33,1985,17020.0,,True
1297,19,26.45,2,2,1,1298,1.0,3.31,2,1,4,2136.67,555.53,1,12,3.0,3,0,1.0,3,4.0,1,,0,0,2136.67,2004,25640.0,,True
1298,57,158.28,29,3,1,1299,1.0,19.78,2,4,4,12783.92,3323.82,3,12,3.0,3,1,,3,2.0,1,,0,0,,1966,153407.07,,
1299,47,52.31,2,2,1,1300,1.0,6.54,3,2,4,4225.0,1098.5,5,13,,3,3,20.0,2,3.0,5,,0,4,,1976,50700.0,,
1300,54,39.0,8,4,1,1301,3.0,4.88,3,2,3,3150.0,819.0,7,11,3.0,3,0,,3,3.0,1,,0,0,3150.0,1969,37800.0,,True
1301,31,101.36,42,3,1,1302,4.0,12.67,3,3,3,8186.67,2128.53,3,12,3.0,1,0,12.0,2,3.0,1,,0,0,,1992,98240.0,,
1302,18,19.38,5,3,1,1303,2.0,2.42,3,1,2,1565.0,406.9,1,14,3.0,4,0,,3,3.0,0,,0,0,,2005,18780.0,,
1303,40,103.25,28,3,1,1304,3.0,12.91,1,3,1,8339.32,2168.22,3,15,3.0,3,1,20.0,2,3.0,1,,0,1,,1983,100071.84,,
1304,26,55.63,29,2,1,1305,1.0,6.95,3,2,3,4492.84,1168.14,5,12,3.0,1,2,8.0,5,3.0,0,,0,0,4492.84,1997,53914.11,,True
1305,26,24.14,24,3,1,1306,3.0,3.02,1,1,4,1950.0,507.0,1,18,3.0,2,0,1.0,3,1.0,1,,0,0,1950.0,1997,23400.0,,
1306,38,55.63,10,3,1,1307,3.0,6.95,3,2,3,4492.84,1168.14,3,19,3.0,3,1,18.0,4,,1,,0,0,4492.84,1985,53914.08,,
1307,24,21.95,17,2,1,1308,4.0,2.74,2,1,2,1772.5,460.85,1,21,4.0,4,1,1.0,2,3.0,1,,0,0,1772.5,1999,21270.0,,True
1308,30,20.98,12,4,1,1309,2.0,2.62,2,1,1,1694.17,440.48,1,18,3.0,3,1,1.0,2,4.0,1,,0,0,1694.17,1993,20330.0,,True
1309,37,99.07,2,3,1,1310,4.0,12.38,3,2,3,8001.67,2080.43,4,11,3.0,3,1,,3,2.0,3,,1,0,8001.67,1986,96020.0,,True
1310,20,29.0,1,3,1,1311,4.0,3.63,2,1,2,2342.59,609.08,1,13,,4,0,1.0,0,4.0,1,,0,0,2342.59,2003,28111.13,,True
1311,43,171.55,14,4,1,1312,2.0,21.44,2,4,4,13855.83,3602.52,4,14,3.0,3,1,21.0,3,,1,,0,0,13855.83,1980,166270.0,,True
1312,38,29.0,27,1,1,1313,3.0,3.63,3,1,1,2342.59,609.08,3,17,3.0,4,0,8.0,3,2.0,0,,0,0,2342.59,1985,28111.13,,True
1313,33,55.63,8,4,1,1314,3.0,6.95,3,2,3,4492.84,1168.14,0,12,3.0,4,0,6.0,3,3.0,5,,1,2,4492.84,1990,53914.11,,True
1314,30,21.49,3,3,1,1315,3.0,2.69,3,1,3,1735.83,451.32,1,20,4.0,3,1,1.0,2,,1,,0,0,1735.83,1993,20830.0,,True
1315,29,55.63,44,2,1,1316,2.0,6.95,3,2,3,4492.84,1168.14,1,14,3.0,1,1,,5,2.0,6,,1,2,4492.84,1994,53914.11,,True
1316,20,10.41,10,1,1,1317,4.0,1.3,3,1,3,84083.0,218.62,1,11,3.0,4,0,,5,3.0,1,,1,1,84083.0,2003,10090.0,,False
1317,35,29.0,20,3,1,1318,4.0,3.63,2,1,3,2342.59,609.08,1,18,3.0,3,2,1.0,3,3.0,1,,0,0,2342.59,1988,28111.08,,
1318,37,29.0,10,2,1,1319,4.0,3.63,4,1,4,2342.59,609.08,3,17,3.0,1,0,,2,,1,,0,0,,1986,28111.13,,
1319,38,81.11,1,3,1,1320,3.0,10.14,3,3,3,6550.83,1703.22,4,14,,4,0,10.0,4,,1,,0,0,6550.83,1985,78610.0,,True
1320,29,27.26,10,3,1,1321,3.0,3.41,3,1,3,2201.67,572.43,1,11,3.0,3,0,1.0,6,,1,,0,0,2201.67,1994,26420.0,,True
1321,35,55.63,2,4,1,1322,4.0,6.95,3,2,1,4492.84,1168.14,2,11,3.0,1,1,16.0,2,4.0,1,,0,0,4492.84,1988,53914.11,,True
1322,38,29.0,2,5,1,1323,4.0,3.63,3,1,3,2342.59,609.08,6,13,3.0,2,1,,0,1.0,1,,0,1,2342.59,1985,28111.08,,
1323,34,52.84,8,5,1,1324,2.0,6.6,3,2,1,4267.5,1109.55,3,14,3.0,3,1,,3,,0,,0,0,4267.5,1989,51210.0,,True
1324,23,29.0,6,3,1,1325,3.0,3.63,4,1,1,2342.59,609.08,1,21,4.0,3,2,1.0,2,3.0,0,,0,0,2342.59,2000,28111.08,,
1325,24,27.8,9,3,1,1326,3.0,3.47,2,1,2,2245.0,583.7,1,11,3.0,3,3,,4,3.0,1,,0,0,2245.0,1999,26940.0,,True
1326,29,29.0,1,2,1,1327,2.0,3.63,2,1,1,2342.59,609.08,1,11,3.0,4,1,1.0,1,3.0,1,,0,0,2342.59,1994,28111.13,,True
1327,40,52.56,16,4,1,1328,1.0,6.57,2,2,3,4245.0,1103.7,6,14,3.0,4,0,10.0,6,3.0,1,,0,0,4245.0,1983,50940.0,,True
1328,30,55.63,2,3,1,1329,3.0,6.95,2,2,4,4492.84,1168.14,5,24,4.0,2,0,12.0,4,2.0,0,,0,0,4492.84,1993,53914.11,,True
1329,45,23.46,2,3,1,1330,2.0,2.93,2,1,3,1895.0,492.7,1,14,3.0,4,0,1.0,3,3.0,1,,0,0,,1978,22740.0,,
1330,27,29.0,3,3,1,1331,4.0,3.63,3,1,4,2342.59,609.08,1,11,3.0,3,3,0.0,6,2.0,0,,0,0,2342.59,1996,28111.13,,True
1331,37,55.63,16,4,1,1332,4.0,6.95,2,2,3,4492.84,1168.14,4,19,,4,2,9.0,2,3.0,1,,0,0,,1986,53914.11,,
1332,32,23.87,1,3,1,1333,4.0,2.98,3,1,4,1928.33,501.37,0,12,,2,1,4.0,2,3.0,3,,0,2,1928.33,1991,23140.0,,True
1333,53,158.28,8,3,1,1334,1.0,19.78,3,4,4,12783.92,3323.82,5,14,3.0,3,1,28.0,3,3.0,2,,2,2,,1970,153407.07,,
1334,37,103.25,19,2,1,1335,4.0,12.91,3,3,2,8339.32,2168.22,1,13,3.0,4,0,,2,3.0,10,,0,9,,1986,100071.84,,
1335,32,29.0,25,4,1,1336,1.0,3.63,3,1,4,2342.59,609.08,1,24,4.0,3,0,1.0,2,1.0,1,,0,1,2342.59,1991,28111.13,,True
1336,58,24.56,2,1,1,1337,4.0,3.07,2,1,4,1983.33,515.67,9,14,3.0,4,1,3.0,3,2.0,1,,0,0,,1965,23800.0,,
1337,43,55.63,8,3,1,1338,1.0,6.95,3,2,2,4492.84,1168.14,4,21,4.0,3,1,4.0,2,4.0,1,,0,0,4492.84,1980,53914.11,,True
1338,21,29.0,18,1,1,1339,4.0,3.63,3,1,4,2342.59,609.08,1,19,,1,0,,3,2.0,1,,0,0,2342.59,2002,28111.13,,True
1339,34,20.72,48,3,1,1340,4.0,2.59,3,1,2,1673.33,435.07,1,14,3.0,2,2,1.0,3,3.0,1,,1,0,1673.33,1989,20080.0,,True
1340,58,108.87,5,3,1,1341,3.0,13.61,2,3,2,8793.33,2286.27,2,13,,4,1,24.0,3,3.0,6,,0,4,8793.33,1965,105520.0,,True
1341,48,23.31,20,4,1,1342,4.0,2.91,3,1,3,1882.5,489.45,4,17,3.0,1,2,13.0,2,2.0,0,,0,0,1882.5,1975,22590.0,,True
1342,32,29.0,1,3,1,1343,3.0,3.63,2,1,2,2342.59,609.08,6,20,,3,0,5.0,3,3.0,3,,0,2,2342.59,1991,28111.13,,True
1343,25,24.9,19,2,1,1344,3.0,3.11,2,1,2,2010.83,522.82,1,18,,3,3,,2,3.0,1,,0,0,,1998,24130.0,,
1344,40,103.25,10,4,1,1345,1.0,12.91,2,3,2,8339.32,2168.22,2,12,3.0,2,1,11.0,2,2.0,1,,0,0,8339.32,1983,100071.84,,True
1345,19,21.88,21,3,1,1346,4.0,2.74,2,1,2,1767.5,459.55,1,13,3.0,2,0,1.0,3,4.0,1,,0,0,,2004,21210.0,,
1346,20,29.0,4,3,1,1347,1.0,3.63,3,1,1,2342.59,609.08,1,19,3.0,2,0,1.0,2,3.0,1,,0,0,2342.59,2003,28111.13,,True
1347,33,55.63,1,3,1,1348,2.0,6.95,2,2,4,4492.84,1168.14,0,14,3.0,1,0,6.0,3,3.0,5,,1,4,4492.84,1990,53914.11,,True
1348,58,25.58,2,3,1,1349,4.0,3.2,3,1,3,2065.83,537.12,4,24,4.0,1,0,7.0,4,3.0,1,,0,0,,1965,24790.0,,
1349,40,136.13,24,3,1,1350,2.0,17.02,4,4,2,10995.0,2858.7,4,16,3.0,4,0,22.0,2,2.0,1,,0,0,,1983,131940.0,,
1350,29,29.0,10,3,1,1351,4.0,3.63,2,1,1,2342.59,609.08,6,20,4.0,3,0,3.0,5,3.0,0,,0,0,2342.59,1994,28111.13,,True
1351,47,42.95,18,2,1,1352,4.0,5.37,3,2,4,3469.17,901.98,1,17,3.0,3,0,9.0,0,3.0,9,,0,7,3469.17,1976,41630.04,,
1352,18,29.0,5,2,1,1353,2.0,3.63,3,1,4,2342.59,609.08,1,15,3.0,4,0,,2,3.0,0,,0,0,2342.59,2005,28111.13,,True
1353,20,26.83,16,3,1,1354,4.0,3.35,2,1,1,2166.67,563.33,1,15,3.0,1,0,1.0,2,3.0,1,,0,0,,2003,26000.0,,
1354,42,188.84,5,2,1,1355,4.0,23.61,3,5,3,15252.5,3965.65,6,13,3.0,2,0,21.0,3,4.0,1,,0,0,15252.5,1981,183030.0,,True
1355,50,24.56,9,3,1,1356,1.0,3.07,3,1,4,1983.33,515.67,4,18,,2,0,8.0,5,3.0,1,,0,0,1983.33,1973,23799.96,,
1356,37,49.29,11,2,1,1357,1.0,6.16,1,2,2,3980.83,1035.02,5,15,3.0,1,0,15.0,2,1.0,1,,0,0,3980.83,1986,47770.0,,True
1357,38,55.63,3,4,1,1358,2.0,6.95,3,2,4,4492.84,1168.14,8,12,3.0,3,0,19.0,1,3.0,1,,0,0,4492.84,1985,53914.08,,
1358,36,55.63,15,3,1,1359,1.0,6.95,3,2,3,4492.84,1168.14,7,14,3.0,2,1,9.0,3,2.0,1,,0,0,,1987,53914.11,,
1359,28,10.85,10,1,1,1360,4.0,1.36,3,1,2,87667.0,227.93,1,22,4.0,2,0,,5,3.0,1,,0,0,87667.0,1995,10520.0,,False
1360,43,103.25,25,3,1,1361,3.0,12.91,2,3,4,8339.32,2168.22,5,13,3.0,3,1,18.0,5,3.0,1,,0,0,,1980,100071.84,,
1361,21,29.0,10,3,1,1362,3.0,3.63,2,1,1,2342.59,609.08,1,13,,1,0,1.0,6,2.0,1,,1,0,2342.59,2002,28111.13,,True
1362,51,25.39,4,4,1,1363,1.0,3.17,3,1,3,2050.83,533.22,9,12,,3,3,18.0,2,4.0,10,,2,7,,1972,24610.0,,
1363,37,55.63,10,4,1,1364,4.0,6.95,2,2,4,4492.84,1168.14,2,14,,3,3,8.0,5,3.0,1,,0,0,,1986,53914.11,,
1364,28,26.78,1,3,1,1365,1.0,3.35,2,1,2,2163.33,562.47,1,15,,1,2,,2,3.0,1,,0,0,,1995,25960.0,,
1365,50,48.78,1,4,1,1366,4.0,6.1,3,2,3,3940.0,1024.4,3,14,3.0,4,0,5.0,4,3.0,0,,0,0,,1973,47280.0,,
1366,34,29.0,3,4,1,1367,3.0,3.63,2,1,4,2342.59,609.08,3,17,3.0,4,3,6.0,2,3.0,0,,0,0,2342.59,1989,28111.13,,True
1367,38,75.84,2,2,1,1368,4.0,9.48,3,3,2,6125.83,1592.72,7,16,3.0,3,0,,2,3.0,1,,0,0,6125.83,1985,73510.0,,True
1368,42,55.63,29,3,1,1369,2.0,6.95,1,2,4,4492.84,1168.14,4,19,3.0,1,0,16.0,3,3.0,1,,0,0,4492.84,1981,53914.11,,True
1369,18,29.0,8,1,1,1370,3.0,3.63,3,1,3,2342.59,609.08,1,12,3.0,4,0,,0,3.0,0,,0,0,2342.59,2005,28111.13,,True
1370,41,49.17,12,4,1,1371,2.0,6.15,3,1,4,3971.67,1032.63,3,11,3.0,1,1,6.0,4,,1,,0,0,3971.67,1982,47660.0,,True
1371,35,23.3,1,4,1,1372,4.0,2.91,2,1,3,1881.67,489.23,6,12,3.0,2,1,,2,3.0,8,,1,7,1881.67,1988,22580.0,,True
1372,32,29.17,2,1,1,1373,3.0,3.65,3,1,1,2355.83,612.52,1,12,3.0,3,3,1.0,3,3.0,1,,0,0,,1991,28270.0,,
1373,22,29.44,3,4,1,1374,3.0,3.68,2,1,4,2377.5,618.15,0,11,3.0,2,1,1.0,5,3.0,0,,0,0,2377.5,2001,28530.0,,True
1374,44,23.63,26,3,1,1375,4.0,2.95,1,1,3,1908.33,496.17,2,13,,4,0,6.0,3,3.0,0,,0,0,,1979,22900.0,,
1375,41,21.74,5,2,1,1376,1.0,2.72,2,1,1,1755.83,456.52,6,17,3.0,1,1,5.0,2,1.0,1,,0,0,1755.83,1982,21070.0,,True
1376,40,55.63,2,4,1,1377,2.0,6.95,3,2,2,4492.84,1168.14,5,12,3.0,4,3,,2,3.0,0,,0,0,,1983,53914.11,,
1377,24,22.8,17,2,1,1378,4.0,2.85,3,1,2,1841.67,478.83,1,13,3.0,1,1,1.0,3,1.0,1,,0,0,1841.67,1999,22100.0,,True
1378,42,136.1,26,5,1,1379,1.0,17.01,3,3,1,10992.5,2858.05,3,17,3.0,3,0,,6,3.0,1,,0,0,10992.5,1981,131910.0,,True
1379,49,197.4,4,2,1,1380,1.0,24.67,2,5,3,15943.72,4145.37,2,13,,3,1,23.0,2,4.0,1,,0,0,,1974,191324.62,,
1380,48,29.0,2,2,1,1381,4.0,3.63,4,1,2,2342.59,609.08,5,11,3.0,3,0,7.0,4,2.0,1,,0,0,2342.59,1975,28111.08,,
1381,29,55.63,7,3,1,1382,3.0,6.95,3,2,4,4492.84,1168.14,1,11,3.0,2,2,6.0,2,3.0,6,,1,0,4492.84,1994,53914.11,,True
1382,48,188.45,1,3,1,1383,4.0,23.56,2,5,4,15220.83,3957.42,6,12,3.0,3,0,,3,4.0,1,,0,0,15220.83,1975,182650.0,,True
1383,34,29.0,20,3,1,1384,3.0,3.63,4,1,3,2342.59,609.08,0,17,3.0,4,0,2.0,5,2.0,1,,0,0,2342.59,1989,28111.13,,True
1384,19,29.0,25,3,1,1385,2.0,3.63,4,1,4,2342.59,609.08,1,12,3.0,4,0,1.0,2,3.0,1,,0,1,2342.59,2004,28111.13,,True
1385,23,29.0,1,2,1,1386,4.0,3.63,3,1,3,2342.59,609.08,1,22,4.0,4,1,1.0,2,3.0,1,0.0,0,1,2342.59,2000,28111.13,,True
1386,25,11.53,32,1,1,1387,3.0,1.44,1,1,4,93167.0,242.23,1,14,,4,0,1.0,4,3.0,1,,1,0,93167.0,1998,1118004.0,,
1387,42,24.47,34,4,1,1388,2.0,3.06,4,2,2,1976.67,513.93,6,16,3.0,4,0,18.0,2,3.0,1,,0,0,,1981,23720.0,,
1388,51,29.28,6,2,1,1389,2.0,3.66,2,1,3,2365.0,614.9,0,14,3.0,2,0,8.0,6,2.0,7,,7,7,2365.0,1972,28380.0,,True
1389,45,186.34,25,3,1,1390,2.0,23.29,3,5,2,15050.83,3913.22,3,22,4.0,3,0,22.0,4,3.0,0,,0,0,15050.83,1978,180610.0,,True
1390,27,29.0,11,3,1,1391,3.0,3.63,4,1,4,2342.59,609.08,8,14,,2,1,5.0,4,3.0,1,,0,0,2342.59,1996,28111.13,,True
1391,18,16.62,1,3,1,1392,4.0,2.08,3,1,4,1342.5,349.05,1,15,3.0,3,0,0.0,5,4.0,0,,0,0,1342.5,2005,16110.0,,True
1392,31,29.0,2,3,1,1393,3.0,3.63,2,1,4,2342.59,609.08,7,14,3.0,3,0,3.0,3,4.0,1,,0,0,2342.59,1992,28111.13,,True
1393,31,29.0,1,4,1,1394,2.0,3.63,1,1,3,2342.59,609.08,1,12,,2,0,,3,3.0,1,,0,0,2342.59,1992,28111.13,,True
1394,31,29.0,8,3,1,1395,1.0,3.63,2,1,2,2342.59,609.08,1,12,3.0,3,0,,3,4.0,1,,0,0,2342.59,1992,28111.13,,True
1395,27,29.0,11,1,1,1396,2.0,3.63,3,1,1,2342.59,609.08,0,14,3.0,2,0,6.0,3,4.0,5,,1,4,2342.59,1996,28111.13,,True
1396,39,29.0,2,3,1,1397,1.0,3.63,2,1,1,2342.59,609.08,2,23,4.0,2,0,11.0,2,4.0,1,,0,0,,1984,28111.13,,
1397,44,49.19,1,5,1,1398,1.0,6.15,3,2,3,3973.33,1033.07,7,12,,3,1,11.0,4,2.0,1,,0,0,3973.33,1979,47680.0,,True
1398,30,13.14,25,3,1,1399,4.0,1.64,3,1,3,1061.67,276.03,1,13,3.0,2,2,1.0,2,2.0,1,,0,0,,1993,12740.0,,
1399,35,24.8,26,1,1,1400,4.0,3.1,3,1,3,2003.33,520.87,1,13,,1,1,1.0,3,3.0,1,0.0,0,0,2003.33,1988,24040.0,,True
1400,24,29.0,9,3,1,1401,2.0,3.63,3,1,1,2342.59,609.08,2,11,3.0,3,0,,2,2.0,0,,0,0,2342.59,1999,28111.13,,True
1401,24,20.98,13,2,1,1402,4.0,2.62,3,1,2,1694.17,440.48,1,13,3.0,3,1,1.0,2,,1,,0,0,,1999,20330.0,,
1402,28,26.42,2,2,1,1403,3.0,3.3,2,1,1,2134.17,554.88,7,11,,3,0,8.0,2,2.0,0,,0,0,,1995,25610.0,,
1403,28,16.13,1,3,1,1404,1.0,2.02,2,1,3,1302.5,338.65,1,14,3.0,4,1,1.0,2,1.0,1,,0,0,,1995,15630.0,,
1404,33,65.91,8,5,1,1405,4.0,8.24,3,2,3,5323.33,1384.07,2,17,3.0,1,0,14.0,6,3.0,0,,0,0,5323.33,1990,63879.96,,
1405,39,86.42,6,3,1,1406,2.0,10.8,3,3,2,6980.0,1814.8,4,18,,4,0,9.0,3,3.0,2,,2,2,,1984,83760.0,,
1406,42,49.95,2,3,1,1407,3.0,6.24,2,1,2,4034.17,1048.88,4,14,,2,1,,3,,1,,0,0,4034.17,1981,48410.0,,True
1407,29,29.0,9,3,1,1408,3.0,3.63,4,1,3,2342.59,609.08,6,18,3.0,1,2,,2,2.0,1,0.0,0,0,2342.59,1994,28111.13,,True
1408,35,29.0,1,3,1,1409,4.0,3.63,2,1,1,2342.59,609.08,1,19,3.0,2,0,,3,3.0,3,,1,2,,1988,28111.13,,
1409,35,21.4,14,3,1,1410,4.0,2.67,3,1,1,1728.33,449.37,1,12,3.0,4,1,1.0,2,3.0,1,,0,0,1728.33,1988,20739.96,,
1410,34,30.66,13,4,1,1411,4.0,3.83,3,1,4,2476.67,643.93,1,13,3.0,3,0,,4,,1,,0,0,2476.67,1989,29720.0,,True
1411,26,29.0,3,3,1,1412,1.0,3.63,3,1,4,2342.59,609.08,1,21,4.0,1,0,1.0,5,3.0,1,,0,0,,1997,28111.13,,
1412,36,70.31,1,4,1,1413,2.0,8.79,3,2,3,5679.17,1476.58,6,13,3.0,1,0,,5,3.0,1,,0,0,5679.17,1987,68150.0,,True
1413,50,197.4,24,3,1,1414,4.0,24.67,3,5,3,15943.72,4145.37,4,16,,3,1,,2,3.0,1,,0,0,15943.72,1973,191324.62,,True
1414,42,197.4,9,2,1,1415,4.0,24.67,2,5,4,15943.72,4145.37,8,22,4.0,4,0,24.0,2,3.0,1,,0,1,,1981,191324.62,,
1415,35,27.75,7,2,1,1416,3.0,3.47,2,1,4,2241.67,582.83,1,18,3.0,4,1,,5,2.0,1,,0,1,2241.67,1988,26900.04,,
1416,46,181.25,1,4,1,1417,4.0,22.66,4,4,1,14639.17,3806.18,1,15,3.0,2,0,27.0,5,1.0,26,,0,12,,1977,175670.0,,
1417,18,16.19,3,2,1,1418,2.0,2.02,3,1,4,1307.5,339.95,1,12,3.0,3,0,0.0,2,4.0,0,,0,0,,2005,15690.0,,
1418,29,43.2,5,3,1,1419,1.0,5.4,2,2,2,3489.17,907.18,1,13,,2,1,10.0,3,2.0,10,,0,9,3489.17,1994,41870.0,,True
1419,31,55.63,5,4,1,1420,1.0,6.95,3,2,4,4492.84,1168.14,1,11,3.0,1,2,10.0,2,,10,,0,2,4492.84,1992,53914.11,,True
1420,41,103.25,23,2,1,1421,4.0,12.91,3,3,3,8339.32,2168.22,3,16,3.0,4,0,21.0,2,3.0,2,,0,2,8339.32,1982,100071.84,,True
1421,38,34.11,4,2,1,1422,4.0,4.26,3,1,3,2755.0,716.3,7,19,3.0,4,1,7.0,5,,0,,0,0,,1985,33060.0,,
1422,32,14.37,2,4,1,1423,4.0,1.8,3,1,2,1160.83,301.82,1,12,3.0,1,0,1.0,2,3.0,1,,0,0,,1991,13930.0,,
1423,60,112.28,1,4,1,1424,3.0,14.04,1,3,4,9069.17,2357.98,3,20,4.0,3,1,19.0,2,4.0,1,,0,0,9069.17,1963,108830.0,,True
